file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
synthetic_dialogues_glossed.eaf,4212,9107925,9111326,apɛ d̪ɔ bʰɛd ɲɛla mɛnkʰan anaɾ bapɛ ɲɛla,apɛ d̪ɔ bʰɛd ɲɛl-a mɛnkʰan anaɾ ba-pɛ ɲɛl-a,2PL TOP occupation see-FIN but pomegranate NEG-2PL see-FIN,"You all will see the occupation, but do not see the pomegranate."
synthetic_paradigm_glossed.eaf,4213,9111326,9113316,uniaʔ badgot͡ʃak̕ d̪ɔ ɟɘɾuɽa,uni-aʔ badgot͡ʃak̕ d̪ɔ ɟɘɾuɽ-a,3SG-GEN fern TOP important-FIN,His/her fern is important.
synthetic_texts_glossed.eaf,4214,9113316,9115000,bilənɾɛ bã̠ihə̃ menaa,bilən-ɾɛ bã̠ihə̃ mena-a,wide.expanse.of-LOC brotherhood.ceremony exist-FIN,There is a brotherhood ceremony in the wide expanse of land.
synthetic_school_dialogue_glossed.eaf,4215,9115000,9117913,hɔlaɾɛ iɲ pɘɾsi paɽha͡o̯kat̪ɛ at̪oɾɛ calaʔa,hɔla-ɾɛ iɲ pɘɾsi paɽha͡o̯-kat̪ɛ at̪o-ɾɛ calaʔ-a,yesterday-LOC 1SG language study-CVB village-LOC go-FIN,"Yesterday, I study the language and then go to the village."
synthetic_paradigm_glossed.eaf,4216,9117913,9119808,amaʔ pɔɾɔb d̪ɔ ɟɘɾuɽa,am-aʔ pɔɾɔb d̪ɔ ɟɘɾuɽ-a,2SG-GEN festival TOP important-FIN,Your festival is important.
synthetic_school_dialogue_glossed.eaf,4217,9119808,9122581,hɔlaɾɛ uni mɔbaĭl pʰon kiɾiɲkat̪ɛ ɔɽaʔɾɛ gat̪ea,hɔla-ɾɛ uni mɔbaĭl pʰon kiɾiɲ-kat̪ɛ ɔɽaʔ-ɾɛ gat̪e-a,yesterday-LOC 3SG.ANIM mobile.phone buy-CVB house-LOC play-FIN,"Yesterday, he/she buy the mobile phone and then play in the house."
synthetic_bangla_glossed.eaf,4218,9122581,9124773,alɛ d̪ɔ baɳdʰi ɲɛla,alɛ d̪ɔ baɳdʰi ɲɛl-a,1PL.EXCL TOP cog.put.before see-FIN,We will see the cog put before a cartwheel.
synthetic_school_dialogue_glossed.eaf,4219,9124773,9127485,hɔlaɾɛ oŋko kat̪ʰa paɽha͡o̯kat̪ɛ sɔhɔɽɾɛ calaʔa,hɔla-ɾɛ oŋko kat̪ʰa paɽha͡o̯-kat̪ɛ sɔhɔɽ-ɾɛ calaʔ-a,yesterday-LOC 3PL.ANIM word study-CVB town-LOC go-FIN,"Yesterday, they study the word and then go to the town."
synthetic_new_glossed_3.eaf,4220,9127485,9129869,mit̪ʔʈɛn bapɔɾi dʰɔn d̪ɔ gaɖaɾɛ menaa,mit̪ʔ-ʈɛn bapɔɾi dʰɔn d̪ɔ gaɖa-ɾɛ mena-a,one-CLF.HUM patrimony TOP river-LOC exist-FIN,One patrimony is in the river.
synthetic_texts_glossed.eaf,4221,9129869,9131706,bʰaɾ d̪ɔ sapʰaa,bʰaɾ d̪ɔ sapʰa-a,load TOP clean-FIN,The load is clean.
synthetic_paradigm_glossed.eaf,4222,9131706,9133684,oŋkoaʔ bʰut͡ʃ d̪ɔ mɔ̃ɟa,oŋko-aʔ bʰut͡ʃ d̪ɔ mɔ̃ɟ-a,3PL-GEN ignorance TOP good-FIN,Their ignorance is good.
synthetic_school_dialogue_glossed.eaf,4223,9133684,9136488,t̪eheɲɾɛ oŋko haku ɟɔmkat̪ɛ kuɲɾɛ kɘmia,t̪eheɲ-ɾɛ oŋko haku ɟɔm-kat̪ɛ kuɲ-ɾɛ kɘmi-a,today-LOC 3PL.ANIM fish eat-CVB well-LOC work-FIN,"Today, they eat the fish and then work in the well."
synthetic_school_dialogue_glossed.eaf,4224,9136488,9139126,t̪eheɲɾɛ uni batoɾi ɲɛlkat̪ɛ kuɲɾɛ hiɟuʔa,t̪eheɲ-ɾɛ uni batoɾi ɲɛl-kat̪ɛ kuɲ-ɾɛ hiɟuʔ-a,today-LOC 3SG.ANIM cystic.tumour see-CVB well-LOC come-FIN,"Today, he/she see the cystic tumour and then come to the well."
synthetic_dialogues_glossed.eaf,4225,9139126,9142542,oŋko d̪ɔ bid͡ʒli ɲɛla mɛnkʰan əɾsiɲ bəɾsiɲ bako ɲɛla,oŋko d̪ɔ bid͡ʒli ɲɛl-a mɛnkʰan əɾsiɲ bəɾsiɲ ba-ko ɲɛl-a,3PL.ANIM TOP lightning see-FIN but few.days NEG-3PL.ANIM see-FIN,"They will see the lightning, but do not see the few days."
synthetic_dialogues_glossed.eaf,4226,9142542,9145983,alɛ d̪ɔ pʰɔʈɔ ɲama mɛnkʰan ʈaka balɛ ɲama,alɛ d̪ɔ pʰɔʈɔ ɲam-a mɛnkʰan ʈaka ba-lɛ ɲam-a,1PL.EXCL TOP photo get-FIN but money NEG-1PL.EXCL get-FIN,"We will get the photo, but do not get the money."
synthetic_see_paradigm.eaf,4227,9145983,9148463,am d̪ɔ hɔɽ bam gɔɽɔa,am d̪ɔ hɔɽ ba-m gɔɽɔ-a,2SG TOP person NEG-2SG help-FIN,You do not help the person.
synthetic_new_glossed_3.eaf,4228,9148463,9150935,mit̪ʔʈɛn baskitiə̯ d̪ɔ ɔɽaʔɾɛ menaa,mit̪ʔ-ʈɛn baskitiə̯ d̪ɔ ɔɽaʔ-ɾɛ mena-a,one-CLF.HUM inhabitant TOP house-LOC exist-FIN,One inhabitant is in the house.
synthetic_paradigm_glossed.eaf,4229,9150935,9152883,iɲaʔ pʰɔʈɔ d̪ɔ nɔwaa,iɲ-aʔ pʰɔʈɔ d̪ɔ nɔwa-a,1SG-GEN photo TOP new-FIN,My photo is new.
synthetic_texts_glossed.eaf,4230,9152883,9154534,gaɖaɾɛ bilən menaa,gaɖa-ɾɛ bilən mena-a,river-LOC wide.expanse.of exist-FIN,There is a wide expanse of land in the river.
synthetic_school_dialogue_glossed.eaf,4231,9154534,9157137,ɔkt̪ɛɾɛ alɛ bəɖɾə ɲɛlkat̪ɛ ɔɽaʔɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ alɛ bəɖɾə ɲɛl-kat̪ɛ ɔɽaʔ-ɾɛ gat̪e-a,time-LOC 1PL.EXCL residue see-CVB house-LOC play-FIN,"At that time, we see the residue and then play in the house."
synthetic_new_glossed.eaf,4232,9157137,9159065,iɲ d̪ɔ bid͡ʒli ɲɛlakada,iɲ d̪ɔ bid͡ʒli ɲɛl-akad-a,1SG TOP lightning see-PRF-FIN,I have seen the lightning.
synthetic_texts_glossed.eaf,4233,9159065,9160761,ao̯tanɾɛ babɾẽ menaa,ao̯tan-ɾɛ babɾẽ mena-a,covert-LOC brahman exist-FIN,There is a brahman in the covert.
synthetic_paradigm_glossed.eaf,4234,9160761,9162942,oŋkoaʔ ae̯ upəi̯ d̪ɔ nɔwaa,oŋko-aʔ ae̯ upəi̯ d̪ɔ nɔwa-a,3PL-GEN gain TOP new-FIN,Their gain is new.
synthetic_paradigm_glossed.eaf,4235,9162942,9164874,uniaʔ bajaban d̪ɔ mɔ̃ɟa,uni-aʔ bajaban d̪ɔ mɔ̃ɟ-a,3SG-GEN deluge TOP good-FIN,His/her deluge is good.
synthetic_texts_glossed.eaf,4236,9164874,9166554,bɛg d̪ɔ nɔwaa,bɛg d̪ɔ nɔwa-a,bag TOP new-FIN,The bag is new.
synthetic_texts_glossed.eaf,4237,9166554,9168179,bəteɾɛ kaʈa menaa,bəte-ɾɛ kaʈa mena-a,courtyard.of.house-LOC foot exist-FIN,There is a foot in the courtyard of house.
synthetic_dialogues_glossed.eaf,4238,9168179,9171817,apɛ d̪ɔ əndʰi dak̕ ɲɛla mɛnkʰan aɾd͡ʒon bapɛ ɲɛla,apɛ d̪ɔ əndʰi dak̕ ɲɛl-a mɛnkʰan aɾd͡ʒon ba-pɛ ɲɛl-a,2PL TOP storm.of.wind see-FIN but agricultural.produce NEG-2PL see-FIN,"You all will see the storm of wind & rain, but do not see the agricultural produce."
synthetic_school_dialogue_glossed.eaf,4239,9171817,9174512,sɛt̪aʔɾɛ am bəhumut ɲɛlkat̪ɛ at̪oɾɛ gat̪ea,sɛt̪aʔ-ɾɛ am bəhumut ɲɛl-kat̪ɛ at̪o-ɾɛ gat̪e-a,morning-LOC 2SG diabetes see-CVB village-LOC play-FIN,"In the morning, you see the diabetes and then play in the village."
synthetic_school_dialogue_glossed.eaf,4240,9174512,9177354,t̪eheɲɾɛ apɛ d̪aʔ ɲukat̪ɛ kuɲɾɛ calaʔa,t̪eheɲ-ɾɛ apɛ d̪aʔ ɲu-kat̪ɛ kuɲ-ɾɛ calaʔ-a,today-LOC 2PL water drink-CVB well-LOC go-FIN,"Today, you all drink the water and then go to the well."
synthetic_school_dialogue_glossed.eaf,4241,9177354,9180074,t̪eheɲɾɛ uni t̪o̯͡a ɲukat̪ɛ kuɲɾɛ calaʔa,t̪eheɲ-ɾɛ uni t̪o̯͡a ɲu-kat̪ɛ kuɲ-ɾɛ calaʔ-a,today-LOC 3SG.ANIM milk drink-CVB well-LOC go-FIN,"Today, he/she drink the milk and then go to the well."
synthetic_bangla_glossed.eaf,4242,9180074,9183003,iɲ d̪ɔ basaŋ aɾ haku ɟɔma,iɲ d̪ɔ basaŋ aɾ haku ɟɔm-a,1SG TOP cooked.food and fish eat-FIN,I will eat the cooked food and the fish.
synthetic_texts_glossed.eaf,4243,9183003,9184715,ao̯tanɾɛ adalot menaa,ao̯tan-ɾɛ adalot mena-a,covert-LOC court exist-FIN,There is a court in the covert.
synthetic_see_paradigm.eaf,4244,9184715,9187222,apɛ d̪ɔ ɟɔmaʔ bapɛ ɲama,apɛ d̪ɔ ɟɔmaʔ ba-pɛ ɲam-a,2PL TOP food NEG-2PL get-FIN,You all do not get the food.
synthetic_paradigm_glossed.eaf,4245,9187222,9188830,amɛm ɟɔmaʔ ɘkʰɾiɲkeda,am-ɛm ɟɔmaʔ ɘkʰɾiɲ-ked-a,2SG-2SG food sell-PST-FIN,You sold the food.
synthetic_school_dialogue_glossed.eaf,4246,9188830,9191551,hɔlaɾɛ am pɘɾsi ɔlɔʔkat̪ɛ at̪oɾɛ calaʔa,hɔla-ɾɛ am pɘɾsi ɔlɔʔ-kat̪ɛ at̪o-ɾɛ calaʔ-a,yesterday-LOC 2SG language write-CVB village-LOC go-FIN,"Yesterday, you write the language and then go to the village."
synthetic_texts_glossed.eaf,4247,9191551,9193062,balɛ d̪ɔ mɔ̃ɟa,balɛ d̪ɔ mɔ̃ɟ-a,infant TOP good-FIN,The infant is good.
synthetic_texts_glossed.eaf,4248,9193062,9194590,ən sunduk d̪ɔ mɔ̃ɟa,ən sunduk d̪ɔ mɔ̃ɟ-a,ark.of.the TOP good-FIN,The ark of the covenant is good.
synthetic_dialogues_glossed.eaf,4249,9194590,9198076,iɲ d̪ɔ baba gɔɽɔa mɛnkʰan gɔgɔ bɘɲ gɔɽɔa,iɲ d̪ɔ baba gɔɽɔ-a mɛnkʰan gɔgɔ bɘ-ɲ gɔɽɔ-a,1SG TOP father help-FIN but mother NEG-1SG help-FIN,"I will help the father, but do not help the mother."
synthetic_dialogues_glossed.eaf,4250,9198076,9201650,uni d̪ɔ kat̪ʰa paɽha͡o̯a mɛnkʰan kat̪ʰa bai̯ paɽha͡o̯a,uni d̪ɔ kat̪ʰa paɽha͡o̯-a mɛnkʰan kat̪ʰa ba-i̯ paɽha͡o̯-a,3SG.ANIM TOP word study-FIN but word NEG-3SG.ANIM study-FIN,"He/she will study the word, but does not study the word."
synthetic_dialogues_glossed.eaf,4251,9201650,9205092,oŋko d̪ɔ sikʰnɘt̪ paɽha͡o̯a mɛnkʰan pɘɾsi bako paɽha͡o̯a,oŋko d̪ɔ sikʰnɘt̪ paɽha͡o̯-a mɛnkʰan pɘɾsi ba-ko paɽha͡o̯-a,3PL.ANIM TOP lesson study-FIN but language NEG-3PL.ANIM study-FIN,"They will study the lesson, but do not study the language."
synthetic_paradigm_glossed.eaf,4252,9205092,9206747,alɛlɛ ʈaka ɲamkeda,alɛ-lɛ ʈaka ɲam-ked-a,1PL.EXCL-1PL.EXCL money get-PST-FIN,We got the money.
synthetic_paradigm_glossed.eaf,4253,9206747,9208940,apɛaʔ ɟiŋgi d̪ɔ ɟɘɾuɽa,apɛ-aʔ ɟiŋgi d̪ɔ ɟɘɾuɽ-a,2PL-GEN life TOP important-FIN,Your life is important.
synthetic_school_dialogue_glossed.eaf,4254,9208940,9211759,ɔkt̪ɛɾɛ am ɲɛlɛɾasa ɟɔmkat̪ɛ sɔhɔɽɾɛ kɘmia,ɔkt̪ɛ-ɾɛ am ɲɛlɛɾasa ɟɔm-kat̪ɛ sɔhɔɽ-ɾɛ kɘmi-a,time-LOC 2SG honey eat-CVB town-LOC work-FIN,"At that time, you eat the honey and then work in the town."
synthetic_new_glossed_3.eaf,4255,9211759,9214219,mit̪ʔ basaŋ d̪ɔ ɔɽaʔɾɛ menaa,mit̪ʔ basaŋ d̪ɔ ɔɽaʔ-ɾɛ mena-a,one cooked.food TOP house-LOC exist-FIN,One cooked food is in the house.
synthetic_texts_glossed.eaf,4256,9214219,9215758,bilənɾɛ kɘmi menaa,bilən-ɾɛ kɘmi mena-a,wide.expanse.of-LOC work exist-FIN,There is a work in the wide expanse of land.
synthetic_texts_glossed.eaf,4257,9215758,9217534,kuɲɾɛ aɽak̕ sakam menaa,kuɲ-ɾɛ aɽak̕ sakam mena-a,well-LOC vegetables exist-FIN,There is a vegetables in the well.
synthetic_paradigm_glossed.eaf,4258,9217534,9219533,amaʔ ən sunduk d̪ɔ mɔ̃ɟa,am-aʔ ən sunduk d̪ɔ mɔ̃ɟ-a,2SG-GEN ark.of.the TOP good-FIN,Your ark of the covenant is good.
synthetic_school_dialogue_glossed.eaf,4259,9219533,9222282,ɔkt̪ɛɾɛ alɛ kat̪ʰa ɔlɔʔkat̪ɛ iskulɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ alɛ kat̪ʰa ɔlɔʔ-kat̪ɛ iskul-ɾɛ gat̪e-a,time-LOC 1PL.EXCL word write-CVB school-LOC play-FIN,"At that time, we write the word and then play in the school."
synthetic_texts_glossed.eaf,4260,9222282,9224096,asin d̪ɔ sapʰaa,asin d̪ɔ sapʰa-a,september.october TOP clean-FIN,The september–october is clean.
synthetic_texts_glossed.eaf,4261,9224096,9225862,bilətɾɛ bad͡ʒaɾ menaa,bilət-ɾɛ bad͡ʒaɾ mena-a,england-LOC bazaar exist-FIN,There is a bazaar in the england.
synthetic_school_dialogue_glossed.eaf,4262,9225862,9228648,hɔlaɾɛ uni sikʰnɘt̪ paɽha͡o̯kat̪ɛ ɟɔlaɾɛ hiɟuʔa,hɔla-ɾɛ uni sikʰnɘt̪ paɽha͡o̯-kat̪ɛ ɟɔla-ɾɛ hiɟuʔ-a,yesterday-LOC 3SG.ANIM lesson study-CVB lake-LOC come-FIN,"Yesterday, he/she study the lesson and then come to the lake."
synthetic_texts_glossed.eaf,4263,9228648,9230188,iskulɾɛ agam menaa,iskul-ɾɛ agam mena-a,school-LOC future exist-FIN,There is a future in the school.
synthetic_dialogues_glossed.eaf,4264,9230188,9233543,iɲ d̪ɔ haku ɘkʰɾiɲa mɛnkʰan gʰuɽi bɘɲ ɘkʰɾiɲa,iɲ d̪ɔ haku ɘkʰɾiɲ-a mɛnkʰan gʰuɽi bɘ-ɲ ɘkʰɾiɲ-a,1SG TOP fish sell-FIN but watch NEG-1SG sell-FIN,"I will sell the fish, but do not sell the watch."
synthetic_see_paradigm.eaf,4265,9233543,9236001,apɛ d̪ɔ bəi̯sək bapɛ ɲɛla,apɛ d̪ɔ bəi̯sək ba-pɛ ɲɛl-a,2PL TOP april.may NEG-2PL see-FIN,You all do not see the april-may.
synthetic_texts_glossed.eaf,4266,9236001,9237759,aɖe ʈolaɾɛ seɾeɲ menaa,aɖe ʈola-ɾɛ seɾeɲ mena-a,vicinity-LOC song exist-FIN,There is a song in the vicinity.
synthetic_texts_glossed.eaf,4267,9237759,9239405,gaɖaɾɛ babad͡ʒi menaa,gaɖa-ɾɛ babad͡ʒi mena-a,river-LOC fakeer exist-FIN,There is a fakeer in the river.
synthetic_texts_glossed.eaf,4268,9239405,9241179,bʰugək̕ɾɛ babad͡ʒi menaa,bʰugək̕-ɾɛ babad͡ʒi mena-a,cave-LOC fakeer exist-FIN,There is a fakeer in the cave.
synthetic_texts_glossed.eaf,4269,9241179,9242727,bela d̪ɔ ɟɘɾuɽa,bela d̪ɔ ɟɘɾuɽ-a,sun TOP important-FIN,The sun is important.
synthetic_see_paradigm.eaf,4270,9242727,9245023,am d̪ɔ bʰiɳɖ bam ɲɛla,am d̪ɔ bʰiɳɖ ba-m ɲɛl-a,2SG TOP bale NEG-2SG see-FIN,You do not see the bale.
synthetic_paradigm_glossed.eaf,4271,9245023,9247084,iɲaʔ ɟɔla d̪ɔ mɔ̃ɟa,iɲ-aʔ ɟɔla d̪ɔ mɔ̃ɟ-a,1SG-GEN lake TOP good-FIN,My lake is good.
synthetic_bangla_glossed.eaf,4272,9247084,9249726,oŋko d̪ɔ bʰakaɾa aɾ bʰɛd ɲɛla,oŋko d̪ɔ bʰakaɾa aɾ bʰɛd ɲɛl-a,3PL.ANIM TOP rumour and occupation see-FIN,They will see the rumour and the occupation.
synthetic_paradigm_glossed.eaf,4273,9249726,9251679,alɛaʔ əndʰi dak̕ d̪ɔ sapʰaa,alɛ-aʔ əndʰi dak̕ d̪ɔ sapʰa-a,1PL.EXCL-GEN storm.of.wind TOP clean-FIN,Our storm of wind & rain is clean.
synthetic_school_dialogue_glossed.eaf,4274,9251679,9254605,t̪eheɲɾɛ alɛ t̪o̯͡a ɲukat̪ɛ kuɲɾɛ calaʔa,t̪eheɲ-ɾɛ alɛ t̪o̯͡a ɲu-kat̪ɛ kuɲ-ɾɛ calaʔ-a,today-LOC 1PL.EXCL milk drink-CVB well-LOC go-FIN,"Today, we drink the milk and then go to the well."
synthetic_see_paradigm.eaf,4275,9254605,9257075,oŋko d̪ɔ ajaŋ bin bako ɲɛla,oŋko d̪ɔ ajaŋ bin ba-ko ɲɛl-a,3PL.ANIM TOP cobra NEG-3PL.ANIM see-FIN,They do not see the cobra.
synthetic_texts_glossed.eaf,4276,9257075,9258765,aɖe ʈolaɾɛ bəlʈi menaa,aɖe ʈola-ɾɛ bəlʈi mena-a,vicinity-LOC bucket exist-FIN,There is a bucket in the vicinity.
synthetic_bangla_glossed.eaf,4277,9258765,9261506,uni d̪ɔ bʰagat aɾ ad͡ʒaɾ ɲɛla,uni d̪ɔ bʰagat aɾ ad͡ʒaɾ ɲɛl-a,3SG.ANIM TOP vegetarian and trouble see-FIN,He/she will see the vegetarian and the trouble.
synthetic_paradigm_glossed.eaf,4278,9261506,9263564,oŋkoaʔ bagʰa kɛɾkeʈa d̪ɔ mɔ̃ɟa,oŋko-aʔ bagʰa kɛɾkeʈa d̪ɔ mɔ̃ɟ-a,3PL-GEN shrike TOP good-FIN,Their shrike is good.
synthetic_dialogues_glossed.eaf,4279,9263564,9267073,alɛ d̪ɔ ɖak̚t̪aɾ gɔɽɔa mɛnkʰan gɔgɔ balɛ gɔɽɔa,alɛ d̪ɔ ɖak̚t̪aɾ gɔɽɔ-a mɛnkʰan gɔgɔ ba-lɛ gɔɽɔ-a,1PL.EXCL TOP doctor help-FIN but mother NEG-1PL.EXCL help-FIN,"We will help the doctor, but do not help the mother."
synthetic_paradigm_glossed.eaf,4280,9267073,9269206,alɛaʔ kɘmi d̪ɔ nɔwaa,alɛ-aʔ kɘmi d̪ɔ nɔwa-a,1PL.EXCL-GEN work TOP new-FIN,Our work is new.
synthetic_texts_glossed.eaf,4281,9269206,9270851,basaɾɛ beɖo menaa,basa-ɾɛ beɖo mena-a,residence-LOC rattle.on.drum exist-FIN,There is a rattle on drum in the residence.
synthetic_school_dialogue_glossed.eaf,4282,9270851,9273494,t̪eheɲɾɛ oŋko basaŋ ɟɔmkat̪ɛ ɟɔlaɾɛ calaʔa,t̪eheɲ-ɾɛ oŋko basaŋ ɟɔm-kat̪ɛ ɟɔla-ɾɛ calaʔ-a,today-LOC 3PL.ANIM cooked.food eat-CVB lake-LOC go-FIN,"Today, they eat the cooked food and then go to the lake."
synthetic_texts_glossed.eaf,4283,9273494,9275174,ɔɽaʔɾɛ bebɔhaɾ menaa,ɔɽaʔ-ɾɛ bebɔhaɾ mena-a,house-LOC behaviour exist-FIN,There is a behaviour in the house.
synthetic_texts_glossed.eaf,4284,9275174,9276699,bilənɾɛ apʰoti menaa,bilən-ɾɛ apʰoti mena-a,wide.expanse.of-LOC calmity exist-FIN,There is a calmity in the wide expanse of land.
synthetic_dialogues_glossed.eaf,4285,9276699,9280183,uni d̪ɔ bejakaɾan ɲɛla mɛnkʰan beɖo bai̯ ɲɛla,uni d̪ɔ bejakaɾan ɲɛl-a mɛnkʰan beɖo ba-i̯ ɲɛl-a,3SG.ANIM TOP grammar see-FIN but rattle.on.drum NEG-3SG.ANIM see-FIN,"He/she will see the grammar, but does not see the rattle on drum."
synthetic_paradigm_glossed.eaf,4286,9280183,9282119,apɛaʔ bilən d̪ɔ ɟɘɾuɽa,apɛ-aʔ bilən d̪ɔ ɟɘɾuɽ-a,2PL-GEN wide.expanse.of TOP important-FIN,Your wide expanse of land is important.
synthetic_paradigm_glossed.eaf,4287,9282119,9284159,uniaʔ bʰoga kaskɔm d̪ɔ mɔ̃ɟa,uni-aʔ bʰoga kaskɔm d̪ɔ mɔ̃ɟ-a,3SG-GEN cotton.plant TOP good-FIN,His/her cotton plant is good.
synthetic_paradigm_glossed.eaf,4288,9284159,9286310,amaʔ ɔkt̪ɛ d̪ɔ mɔ̃ɟa,am-aʔ ɔkt̪ɛ d̪ɔ mɔ̃ɟ-a,2SG-GEN time TOP good-FIN,Your time is good.
synthetic_paradigm_glossed.eaf,4289,9286310,9288247,oŋkoaʔ bat͡ʃʰɽa koɽa d̪ɔ lɘʈua,oŋko-aʔ bat͡ʃʰɽa koɽa d̪ɔ lɘʈu-a,3PL-GEN hobbledehoy TOP small-FIN,Their hobbledehoy is small.
synthetic_dialogues_glossed.eaf,4290,9288247,9291577,am d̪ɔ alagd͡ʒəɽi ɲɛla mɛnkʰan alaŋ bam ɲɛla,am d̪ɔ alagd͡ʒəɽi ɲɛl-a mɛnkʰan alaŋ ba-m ɲɛl-a,2SG TOP parasitic.plant see-FIN but tongue NEG-2SG see-FIN,"You will see the parasitic plant, but do not see the tongue."
synthetic_paradigm_glossed.eaf,4291,9291577,9293666,alɛaʔ sɔhɔɽ d̪ɔ mɔ̃ɟa,alɛ-aʔ sɔhɔɽ d̪ɔ mɔ̃ɟ-a,1PL.EXCL-GEN town TOP good-FIN,Our town is good.
synthetic_paradigm_glossed.eaf,4292,9293666,9295602,alɛaʔ əɽis d̪ɔ mɔ̃ɟa,alɛ-aʔ əɽis d̪ɔ mɔ̃ɟ-a,1PL.EXCL-GEN annoyance TOP good-FIN,Our annoyance is good.
synthetic_texts_glossed.eaf,4293,9295602,9297339,at̪oɾɛ bʰãoɾa menaa,at̪o-ɾɛ bʰãoɾa mena-a,village-LOC brace.for.boring exist-FIN,There is a brace for boring in the village.
synthetic_texts_glossed.eaf,4294,9297339,9298854,ao̯tanɾɛ a menaa,ao̯tan-ɾɛ a- mena-a,covert-LOC causative.inflection exist-FIN,There is a causative inflection in the covert.
synthetic_see_paradigm.eaf,4295,9298854,9301310,am d̪ɔ bʰaka bam ɲɛla,am d̪ɔ bʰaka ba-m ɲɛl-a,2SG TOP language NEG-2SG see-FIN,You do not see the language.
synthetic_school_dialogue_glossed.eaf,4296,9301310,9304227,ɔkt̪ɛɾɛ am ɲɛlɛɾasa ɟɔmkat̪ɛ sɔhɔɽɾɛ calaʔa,ɔkt̪ɛ-ɾɛ am ɲɛlɛɾasa ɟɔm-kat̪ɛ sɔhɔɽ-ɾɛ calaʔ-a,time-LOC 2SG honey eat-CVB town-LOC go-FIN,"At that time, you eat the honey and then go to the town."
synthetic_texts_glossed.eaf,4297,9304227,9305766,balbal d̪ɔ sapʰaa,balbal d̪ɔ sapʰa-a,perspiration TOP clean-FIN,The perspiration is clean.
synthetic_dialogues_glossed.eaf,4298,9305766,9309232,oŋko d̪ɔ ɖak̚t̪aɾ gɔɽɔa mɛnkʰan gɔgɔ bako gɔɽɔa,oŋko d̪ɔ ɖak̚t̪aɾ gɔɽɔ-a mɛnkʰan gɔgɔ ba-ko gɔɽɔ-a,3PL.ANIM TOP doctor help-FIN but mother NEG-3PL.ANIM help-FIN,"They will help the doctor, but do not help the mother."
synthetic_texts_glossed.eaf,4299,9309232,9311013,aɖe ʈolaɾɛ ae̯ menaa,aɖe ʈola-ɾɛ ae̯ mena-a,vicinity-LOC measure exist-FIN,There is a measure in the vicinity.
synthetic_texts_glossed.eaf,4300,9311013,9312631,bʰad͡ʒan d̪ɔ mɔ̃ɟa,bʰad͡ʒan d̪ɔ mɔ̃ɟ-a,basket TOP good-FIN,The basket is good.
synthetic_texts_glossed.eaf,4301,9312631,9314411,bad͡ʒna d̪ɔ sapʰaa,bad͡ʒna d̪ɔ sapʰa-a,cymbals TOP clean-FIN,The cymbals is clean.
synthetic_paradigm_glossed.eaf,4302,9314411,9316569,amaʔ t̪ɘɾup̚ʔ d̪ɔ ɾɘskɘa,am-aʔ t̪ɘɾup̚ʔ d̪ɔ ɾɘskɘ-a,2SG-GEN tiger TOP happy-FIN,Your tiger is happy.
synthetic_school_dialogue_glossed.eaf,4303,9316569,9319187,sɛt̪aʔɾɛ uni ɟɔmaʔ kiɾiɲkat̪ɛ at̪oɾɛ calaʔa,sɛt̪aʔ-ɾɛ uni ɟɔmaʔ kiɾiɲ-kat̪ɛ at̪o-ɾɛ calaʔ-a,morning-LOC 3SG.ANIM food buy-CVB village-LOC go-FIN,"In the morning, he/she buy the food and then go to the village."
synthetic_texts_glossed.eaf,4304,9319187,9320953,bʰoɾi d̪ɔ ɟɘɾuɽa,bʰoɾi d̪ɔ ɟɘɾuɽ-a,one.tola TOP important-FIN,The one tola is important.
synthetic_texts_glossed.eaf,4305,9320953,9322790,basɾɛ gʰuɽi menaa,bas-ɾɛ gʰuɽi mena-a,dwelling.place-LOC watch exist-FIN,There is a watch in the dwelling place.
synthetic_school_dialogue_glossed.eaf,4306,9322790,9325664,ɔkt̪ɛɾɛ am t̪o̯͡a ɲukat̪ɛ sɔhɔɽɾɛ kɘmia,ɔkt̪ɛ-ɾɛ am t̪o̯͡a ɲu-kat̪ɛ sɔhɔɽ-ɾɛ kɘmi-a,time-LOC 2SG milk drink-CVB town-LOC work-FIN,"At that time, you drink the milk and then work in the town."
synthetic_school_dialogue_glossed.eaf,4307,9325664,9328496,t̪eheɲɾɛ iɲ baɾ gɛl ɲɛlkat̪ɛ ɔɽaʔɾɛ kɘmia,t̪eheɲ-ɾɛ iɲ baɾ gɛl ɲɛl-kat̪ɛ ɔɽaʔ-ɾɛ kɘmi-a,today-LOC 1SG twenty see-CVB house-LOC work-FIN,"Today, I see the twenty and then work in the house."
synthetic_texts_glossed.eaf,4308,9328496,9330035,ao̯tanɾɛ batoɾi menaa,ao̯tan-ɾɛ batoɾi mena-a,covert-LOC cystic.tumour exist-FIN,There is a cystic tumour in the covert.
synthetic_school_dialogue_glossed.eaf,4309,9330035,9332878,t̪eheɲɾɛ uni pɘɾsi ɔlɔʔkat̪ɛ ɔɽaʔɾɛ kɘmia,t̪eheɲ-ɾɛ uni pɘɾsi ɔlɔʔ-kat̪ɛ ɔɽaʔ-ɾɛ kɘmi-a,today-LOC 3SG.ANIM language write-CVB house-LOC work-FIN,"Today, he/she write the language and then work in the house."
