file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
synthetic_texts_glossed.eaf,698,1472587,1474317,basaɾɛ bɛɾõʈ duk menaa,basa-ɾɛ bɛɾõʈ duk mena-a,residence-LOC gripes exist-FIN,There is a gripes in the residence.
synthetic_bangla_glossed.eaf,699,1474317,1477186,alɛ d̪ɔ bʰəsi aɾ bɛtʰiɾ ɲɛla,alɛ d̪ɔ bʰəsi aɾ bɛtʰiɾ ɲɛl-a,1PL.EXCL TOP habit and unrest see-FIN,We will see the habit and the unrest.
synthetic_texts_glossed.eaf,700,1477186,1478757,bʰəgiə̯ɾi d̪ɔ mɔ̃ɟa,bʰəgiə̯ɾi d̪ɔ mɔ̃ɟ-a,partner TOP good-FIN,The partner is good.
synthetic_texts_glossed.eaf,701,1478757,1480273,t̪i d̪ɔ ɟɘɾuɽa,t̪i d̪ɔ ɟɘɾuɽ-a,hand TOP important-FIN,The hand is important.
synthetic_bangla_glossed.eaf,702,1480273,1482298,alɛ d̪ɔ d̪aʔ ɲua,alɛ d̪ɔ d̪aʔ ɲu-a,1PL.EXCL TOP water drink-FIN,We will drink the water.
synthetic_new_glossed_3.eaf,703,1482298,1484650,mit̪ʔ ʈaka d̪ɔ at̪oɾɛ menaa,mit̪ʔ ʈaka d̪ɔ at̪o-ɾɛ mena-a,one money TOP village-LOC exist-FIN,One money is in the village.
synthetic_texts_glossed.eaf,704,1484650,1486315,ɟɔla d̪ɔ nɔwaa,ɟɔla d̪ɔ nɔwa-a,lake TOP new-FIN,The lake is new.
synthetic_bangla_glossed.eaf,705,1486315,1489059,iɲ d̪ɔ ɾan aɾ haku kiɾiɲa,iɲ d̪ɔ ɾan aɾ haku kiɾiɲ-a,1SG TOP medicine and fish buy-FIN,I will buy the medicine and the fish.
synthetic_bangla_glossed.eaf,706,1489059,1491820,apɛ d̪ɔ gʰuɽi aɾ mɔbaĭl pʰon kiɾiɲa,apɛ d̪ɔ gʰuɽi aɾ mɔbaĭl pʰon kiɾiɲ-a,2PL TOP watch and mobile.phone buy-FIN,You all will buy the watch and the mobile phone.
synthetic_school_dialogue_glossed.eaf,707,1491820,1494577,sɛt̪aʔɾɛ uni pɘɾsi ɔlɔʔkat̪ɛ ɔɽaʔɾɛ calaʔa,sɛt̪aʔ-ɾɛ uni pɘɾsi ɔlɔʔ-kat̪ɛ ɔɽaʔ-ɾɛ calaʔ-a,morning-LOC 3SG.ANIM language write-CVB house-LOC go-FIN,"In the morning, he/she write the language and then go to the house."
synthetic_texts_glossed.eaf,708,1494577,1496214,bəslə d̪ɔ ɟɘɾuɽa,bəslə d̪ɔ ɟɘɾuɽ-a,small.adze TOP important-FIN,The small adze is important.
synthetic_bangla_glossed.eaf,709,1496214,1499021,am d̪ɔ mɔbaĭl pʰon aɾ gʰuɽi kiɾiɲa,am d̪ɔ mɔbaĭl pʰon aɾ gʰuɽi kiɾiɲ-a,2SG TOP mobile.phone and watch buy-FIN,You will buy the mobile phone and the watch.
synthetic_texts_glossed.eaf,710,1499021,1500625,bʰaɲd͡ʒ kʰuɳʈi d̪ɔ sapʰaa,bʰaɲd͡ʒ kʰuɳʈi d̪ɔ sapʰa-a,wooden.pin TOP clean-FIN,The wooden pin is clean.
synthetic_texts_glossed.eaf,711,1500625,1502167,baba d̪ɔ ɾɘskɘa,baba d̪ɔ ɾɘskɘ-a,father TOP happy-FIN,The father is happy.
synthetic_see_paradigm.eaf,712,1502167,1504726,am d̪ɔ ɲɛlɛɾasa bam ɟɔma,am d̪ɔ ɲɛlɛɾasa ba-m ɟɔm-a,2SG TOP honey NEG-2SG eat-FIN,You do not eat the honey.
synthetic_new_glossed.eaf,713,1504726,1506807,iɲ d̪ɔ pɘɾsi ɾɔɽakada,iɲ d̪ɔ pɘɾsi ɾɔɽ-akad-a,1SG TOP language speak-PRF-FIN,I have spoken the language.
synthetic_new_glossed_3.eaf,714,1506807,1509099,mit̪ʔ mɔbaĭl pʰon d̪ɔ sɔhɔɽɾɛ menaa,mit̪ʔ mɔbaĭl pʰon d̪ɔ sɔhɔɽ-ɾɛ mena-a,one mobile.phone TOP town-LOC exist-FIN,One mobile phone is in the town.
synthetic_new_glossed.eaf,715,1509099,1511228,apɛ d̪ɔ haku ɘkʰɾiɲakada,apɛ d̪ɔ haku ɘkʰɾiɲ-akad-a,2PL TOP fish sell-PRF-FIN,You all have sold the fish.
synthetic_school_dialogue_glossed.eaf,716,1511228,1513915,hɔlaɾɛ uni bət͡ʃkəɾ ɲɛlkat̪ɛ ɟɔlaɾɛ calaʔa,hɔla-ɾɛ uni bət͡ʃkəɾ ɲɛl-kat̪ɛ ɟɔla-ɾɛ calaʔ-a,yesterday-LOC 3SG.ANIM harlot see-CVB lake-LOC go-FIN,"Yesterday, he/she see the harlot and then go to the lake."
synthetic_texts_glossed.eaf,717,1513915,1515426,aɖe paseɾɛ ʈaka menaa,aɖe pase-ɾɛ ʈaka mena-a,neighbourhood-LOC money exist-FIN,There is a money in the neighbourhood.
synthetic_school_dialogue_glossed.eaf,718,1515426,1518134,sɛt̪aʔɾɛ iɲ kat̪ʰa ɔlɔʔkat̪ɛ ɟɔlaɾɛ calaʔa,sɛt̪aʔ-ɾɛ iɲ kat̪ʰa ɔlɔʔ-kat̪ɛ ɟɔla-ɾɛ calaʔ-a,morning-LOC 1SG word write-CVB lake-LOC go-FIN,"In the morning, I write the word and then go to the lake."
synthetic_texts_glossed.eaf,719,1518134,1519783,bilətɾɛ ɟɔla menaa,bilət-ɾɛ ɟɔla mena-a,england-LOC lake exist-FIN,There is a lake in the england.
synthetic_school_dialogue_glossed.eaf,720,1519783,1522594,t̪eheɲɾɛ iɲ ɟɔmaʔ kiɾiɲkat̪ɛ kuɲɾɛ kɘmia,t̪eheɲ-ɾɛ iɲ ɟɔmaʔ kiɾiɲ-kat̪ɛ kuɲ-ɾɛ kɘmi-a,today-LOC 1SG food buy-CVB well-LOC work-FIN,"Today, I buy the food and then work in the well."
synthetic_texts_glossed.eaf,721,1522594,1524214,bandʰɔn d̪ɔ ɟɘɾuɽa,bandʰɔn d̪ɔ ɟɘɾuɽ-a,contract TOP important-FIN,The contract is important.
synthetic_paradigm_glossed.eaf,722,1524214,1525827,oŋkoko gɔgɔ gɔɽɔkeda,oŋko-ko gɔgɔ gɔɽɔ-ked-a,3PL.ANIM-3PL.ANIM mother help-PST-FIN,They helped the mother.
synthetic_new_glossed.eaf,723,1525827,1527717,alɛ d̪ɔ mɔbaĭl pʰon kiɾiɲakada,alɛ d̪ɔ mɔbaĭl pʰon kiɾiɲ-akad-a,1PL.EXCL TOP mobile.phone buy-PRF-FIN,We have bought the mobile phone.
synthetic_texts_glossed.eaf,724,1527717,1529240,aɖe ʈolaɾɛ bʰəsi menaa,aɖe ʈola-ɾɛ bʰəsi mena-a,vicinity-LOC habit exist-FIN,There is a habit in the vicinity.
synthetic_texts_glossed.eaf,725,1529240,1530843,bʰoga kaskɔm d̪ɔ mɔ̃ɟa,bʰoga kaskɔm d̪ɔ mɔ̃ɟ-a,cotton.plant TOP good-FIN,The cotton plant is good.
synthetic_texts_glossed.eaf,726,1530843,1532645,ɔɽaʔɾɛ akʰɾa menaa,ɔɽaʔ-ɾɛ akʰɾa mena-a,house-LOC gathering exist-FIN,There is a gathering in the house.
synthetic_see_paradigm.eaf,727,1532645,1534021,apɛpɛ d̪uɽup̚ʔɛd̪a,apɛ-pɛ d̪uɽup̚ʔ-ɛ-d̪a,2PL-2PL sit-PROG-FIN,You all are sitting.
synthetic_paradigm_glossed.eaf,728,1534021,1535979,apɛaʔ ɔkt̪ɛ d̪ɔ nɔwaa,apɛ-aʔ ɔkt̪ɛ d̪ɔ nɔwa-a,2PL-GEN time TOP new-FIN,Your time is new.
synthetic_new_glossed_3.eaf,729,1535979,1538260,mit̪ʔʈɛn bidʰuə̯ d̪ɔ kuɲɾɛ menaa,mit̪ʔ-ʈɛn bidʰuə̯ d̪ɔ kuɲ-ɾɛ mena-a,one-CLF.HUM bastard TOP well-LOC exist-FIN,One bastard is in the well.
synthetic_see_paradigm.eaf,730,1538260,1540648,am d̪ɔ kat̪ʰa bam ɾɔɽa,am d̪ɔ kat̪ʰa ba-m ɾɔɽ-a,2SG TOP word NEG-2SG speak-FIN,You do not speak the word.
synthetic_paradigm_glossed.eaf,731,1540648,1542230,amɛm gʰuɽi ɘkʰɾiɲkeda,am-ɛm gʰuɽi ɘkʰɾiɲ-ked-a,2SG-2SG watch sell-PST-FIN,You sold the watch.
synthetic_imperatives_glossed.eaf,732,1542230,1544197,d̪a.ja kat̪ɛ sɔhɔɽɾɛ hiɟuʔmɛ,d̪a.ja kat̪ɛ sɔhɔɽ-ɾɛ hiɟuʔ-mɛ,please Manner town-LOC come-IMP.2SG.POL,Please come to the town.
synthetic_bangla_glossed.eaf,733,1544197,1546307,oŋko d̪ɔ bʰut͡ʃəɽ ɲɛla,oŋko d̪ɔ bʰut͡ʃəɽ ɲɛl-a,3PL.ANIM TOP butcher see-FIN,They will see the butcher.
synthetic_texts_glossed.eaf,734,1546307,1548024,bilənɾɛ t̪o̯͡a menaa,bilən-ɾɛ t̪o̯͡a mena-a,wide.expanse.of-LOC milk exist-FIN,There is a milk in the wide expanse of land.
synthetic_paradigm_glossed.eaf,735,1548024,1550130,oŋkoaʔ aŋguɾ d̪ɔ mɔ̃ɟa,oŋko-aʔ aŋguɾ d̪ɔ mɔ̃ɟ-a,3PL-GEN grape TOP good-FIN,Their grape is good.
synthetic_paradigm_glossed.eaf,736,1550130,1552115,alɛaʔ muc̚ʔ d̪ɔ lɘʈua,alɛ-aʔ muc̚ʔ d̪ɔ lɘʈu-a,1PL.EXCL-GEN ant TOP small-FIN,Our ant is small.
synthetic_texts_glossed.eaf,737,1552115,1553858,bʰul d̪ɔ sapʰaa,bʰul d̪ɔ sapʰa-a,blunder TOP clean-FIN,The blunder is clean.
synthetic_paradigm_glossed.eaf,738,1553858,1555492,unii̯ ɟɔmaʔ ɟɔmkeda,uni-i̯ ɟɔmaʔ ɟɔm-ked-a,3SG.ANIM-3SG.ANIM food eat-PST-FIN,He/she ate the food.
synthetic_new_glossed.eaf,739,1555492,1557386,apɛ d̪ɔ pɘɾsi paɽha͡o̯akada,apɛ d̪ɔ pɘɾsi paɽha͡o̯-akad-a,2PL TOP language study-PRF-FIN,You all have studied the language.
synthetic_texts_glossed.eaf,740,1557386,1559087,əguə̯daɾ d̪ɔ mɔ̃ɟa,əguə̯daɾ d̪ɔ mɔ̃ɟ-a,forerunner TOP good-FIN,The forerunner is good.
synthetic_paradigm_glossed.eaf,741,1559087,1560797,oŋkoko pɘɾsi ɾɔɽkeda,oŋko-ko pɘɾsi ɾɔɽ-ked-a,3PL.ANIM-3PL.ANIM language speak-PST-FIN,They spoke the language.
synthetic_texts_glossed.eaf,742,1560797,1562308,kaʈa d̪ɔ mɔ̃ɟa,kaʈa d̪ɔ mɔ̃ɟ-a,foot TOP good-FIN,The foot is good.
synthetic_paradigm_glossed.eaf,743,1562308,1564334,amaʔ gɔgɔ d̪ɔ lɘʈua,am-aʔ gɔgɔ d̪ɔ lɘʈu-a,2SG-GEN mother TOP small-FIN,Your mother is small.
synthetic_texts_glossed.eaf,744,1564334,1566057,bəhni d̪ɔ nɔwaa,bəhni d̪ɔ nɔwa-a,round.jar TOP new-FIN,The round jar is new.
synthetic_see_paradigm.eaf,745,1566057,1568399,am d̪ɔ aɾoɳʈ bam ɲɛla,am d̪ɔ aɾoɳʈ ba-m ɲɛl-a,2SG TOP warrant NEG-2SG see-FIN,You do not see the warrant.
synthetic_texts_glossed.eaf,746,1568399,1570038,ɔkt̪ɛ d̪ɔ ɟɘɾuɽa,ɔkt̪ɛ d̪ɔ ɟɘɾuɽ-a,time TOP important-FIN,The time is important.
synthetic_paradigm_glossed.eaf,747,1570038,1572220,amaʔ bʰisoɾ d̪ɔ ɟɘɾuɽa,am-aʔ bʰisoɾ d̪ɔ ɟɘɾuɽ-a,2SG-GEN omission.of.duty TOP important-FIN,Your omission of duty is important.
synthetic_school_dialogue_glossed.eaf,748,1572220,1574827,sɛt̪aʔɾɛ iɲ pɘɾsi ɔlɔʔkat̪ɛ kuɲɾɛ gat̪ea,sɛt̪aʔ-ɾɛ iɲ pɘɾsi ɔlɔʔ-kat̪ɛ kuɲ-ɾɛ gat̪e-a,morning-LOC 1SG language write-CVB well-LOC play-FIN,"In the morning, I write the language and then play in the well."
synthetic_texts_glossed.eaf,749,1574827,1576417,kuɲɾɛ badla menaa,kuɲ-ɾɛ badla mena-a,well-LOC exchange exist-FIN,There is an exchange in the well.
synthetic_texts_glossed.eaf,750,1576417,1578072,gaɖaɾɛ kuɲ menaa,gaɖa-ɾɛ kuɲ mena-a,river-LOC well exist-FIN,There is a well in the river.
synthetic_see_paradigm.eaf,751,1578072,1580437,iɲ d̪ɔ kat̪ʰa bɘɲ paɽha͡o̯a,iɲ d̪ɔ kat̪ʰa bɘ-ɲ paɽha͡o̯-a,1SG TOP word NEG-1SG study-FIN,I do not study the word.
synthetic_texts_glossed.eaf,752,1580437,1582249,bat͡ʃʰɽa koɽa d̪ɔ lɘʈua,bat͡ʃʰɽa koɽa d̪ɔ lɘʈu-a,hobbledehoy TOP small-FIN,The hobbledehoy is small.
synthetic_school_dialogue_glossed.eaf,753,1582249,1584893,ɔkt̪ɛɾɛ oŋko t̪o̯͡a ɲukat̪ɛ iskulɾɛ hiɟuʔa,ɔkt̪ɛ-ɾɛ oŋko t̪o̯͡a ɲu-kat̪ɛ iskul-ɾɛ hiɟuʔ-a,time-LOC 3PL.ANIM milk drink-CVB school-LOC come-FIN,"At that time, they drink the milk and then come to the school."
synthetic_paradigm_glossed.eaf,754,1584893,1586895,uniaʔ akʰɾa d̪ɔ mɔ̃ɟa,uni-aʔ akʰɾa d̪ɔ mɔ̃ɟ-a,3SG-GEN gathering TOP good-FIN,His/her gathering is good.
synthetic_dialogues_glossed.eaf,755,1586895,1590241,am d̪ɔ kat̪ʰa ɔlɔʔa mɛnkʰan kat̪ʰa bam ɔlɔʔa,am d̪ɔ kat̪ʰa ɔlɔʔ-a mɛnkʰan kat̪ʰa ba-m ɔlɔʔ-a,2SG TOP word write-FIN but word NEG-2SG write-FIN,"You will write the word, but do not write the word."
synthetic_bangla_glossed.eaf,756,1590241,1592182,uni d̪ɔ gʰuɽi kiɾiɲa,uni d̪ɔ gʰuɽi kiɾiɲ-a,3SG.ANIM TOP watch buy-FIN,He/she will buy the watch.
synthetic_texts_glossed.eaf,757,1592182,1593911,ɔɽaʔ d̪ɔ sapʰaa,ɔɽaʔ d̪ɔ sapʰa-a,house TOP clean-FIN,The house is clean.
synthetic_texts_glossed.eaf,758,1593911,1595476,basaɾɛ baŋ ganok̕ak̕ menaa,basa-ɾɛ baŋ ganok̕ak̕ mena-a,residence-LOC impropriety exist-FIN,There is an impropriety in the residence.
synthetic_texts_glossed.eaf,759,1595476,1597120,balbal d̪ɔ mɔ̃ɟa,balbal d̪ɔ mɔ̃ɟ-a,perspiration TOP good-FIN,The perspiration is good.
synthetic_texts_glossed.eaf,760,1597120,1598690,bəlis d̪ɔ mɔ̃ɟa,bəlis d̪ɔ mɔ̃ɟ-a,pillow TOP good-FIN,The pillow is good.
synthetic_bangla_glossed.eaf,761,1598690,1601390,iɲ d̪ɔ apʰsoɾ aɾ ananas ɲɛla,iɲ d̪ɔ apʰsoɾ aɾ ananas ɲɛl-a,1SG TOP leisure and pineapple see-FIN,I will see the leisure and the pineapple.
synthetic_texts_glossed.eaf,762,1601390,1603171,ad͡ʒʰãʈ d̪ɔ mɔ̃ɟa,ad͡ʒʰãʈ d̪ɔ mɔ̃ɟ-a,force TOP good-FIN,The force is good.
synthetic_dialogues_glossed.eaf,763,1603171,1606717,am d̪ɔ ɟɔmaʔ ɲama mɛnkʰan ɾan bam ɲama,am d̪ɔ ɟɔmaʔ ɲam-a mɛnkʰan ɾan ba-m ɲam-a,2SG TOP food get-FIN but medicine NEG-2SG get-FIN,"You will get the food, but do not get the medicine."
synthetic_texts_glossed.eaf,764,1606717,1608462,iskulɾɛ bag menaa,iskul-ɾɛ bag mena-a,school-LOC bridle exist-FIN,There is a bridle in the school.
synthetic_see_paradigm.eaf,765,1608462,1609709,iɲiɲ gɔc̚ʔɛd̪a,iɲ-iɲ gɔc̚ʔ-ɛ-d̪a,1SG-1SG die-PROG-FIN,I am dying.
synthetic_paradigm_glossed.eaf,766,1609709,1611870,oŋkoaʔ bəd͡ʒniə̯ d̪ɔ mɔ̃ɟa,oŋko-aʔ bəd͡ʒniə̯ d̪ɔ mɔ̃ɟ-a,3PL-GEN gossiping TOP good-FIN,Their gossiping is good.
synthetic_new_glossed_3.eaf,767,1611870,1614269,mit̪ʔ ʈaka d̪ɔ iskulɾɛ menaa,mit̪ʔ ʈaka d̪ɔ iskul-ɾɛ mena-a,one money TOP school-LOC exist-FIN,One money is in the school.
synthetic_texts_glossed.eaf,768,1614269,1615784,bəki d̪ɔ nɔwaa,bəki d̪ɔ nɔwa-a,arrears TOP new-FIN,The arrears is new.
synthetic_new_glossed_3.eaf,769,1615784,1618334,mit̪ʔʈɛn bap dada d̪ɔ ɟɔlaɾɛ menaa,mit̪ʔ-ʈɛn bap dada d̪ɔ ɟɔla-ɾɛ mena-a,one-CLF.HUM ancestors TOP lake-LOC exist-FIN,One ancestors is in the lake.
synthetic_see_paradigm.eaf,770,1618334,1620857,apɛ d̪ɔ gɔgɔ bapɛ gɔɽɔa,apɛ d̪ɔ gɔgɔ ba-pɛ gɔɽɔ-a,2PL TOP mother NEG-2PL help-FIN,You all do not help the mother.
synthetic_texts_glossed.eaf,771,1620857,1622575,əndʰi dak̕ d̪ɔ ɟɘɾuɽa,əndʰi dak̕ d̪ɔ ɟɘɾuɽ-a,storm.of.wind TOP important-FIN,The storm of wind & rain is important.
synthetic_bangla_glossed.eaf,772,1622575,1624467,apɛ d̪ɔ baba gɔɽɔa,apɛ d̪ɔ baba gɔɽɔ-a,2PL TOP father help-FIN,You all will help the father.
synthetic_school_dialogue_glossed.eaf,773,1624467,1627066,t̪eheɲɾɛ alɛ gʰuɽi kiɾiɲkat̪ɛ ɔɽaʔɾɛ hiɟuʔa,t̪eheɲ-ɾɛ alɛ gʰuɽi kiɾiɲ-kat̪ɛ ɔɽaʔ-ɾɛ hiɟuʔ-a,today-LOC 1PL.EXCL watch buy-CVB house-LOC come-FIN,"Today, we buy the watch and then come to the house."
synthetic_new_glossed_3.eaf,774,1627066,1629475,mit̪ʔʈɛn baba d̪ɔ sɔhɔɽɾɛ menaa,mit̪ʔ-ʈɛn baba d̪ɔ sɔhɔɽ-ɾɛ mena-a,one-CLF.HUM father TOP town-LOC exist-FIN,One father is in the town.
synthetic_texts_glossed.eaf,775,1629475,1631150,bəteɾɛ bambeɾ menaa,bəte-ɾɛ bambeɾ mena-a,courtyard.of.house-LOC torch exist-FIN,There is a torch in the courtyard of house.
synthetic_paradigm_glossed.eaf,776,1631150,1633140,apɛaʔ baha āowāɾ d̪ɔ nɔwaa,apɛ-aʔ baha āowāɾ d̪ɔ nɔwa-a,2PL-GEN afterbirth.placenta TOP new-FIN,Your afterbirth placenta is new.
synthetic_paradigm_glossed.eaf,777,1633140,1635290,oŋkoaʔ hɔɽ d̪ɔ ɾɘskɘa,oŋko-aʔ hɔɽ d̪ɔ ɾɘskɘ-a,3PL-GEN person TOP happy-FIN,Their person is happy.
synthetic_paradigm_glossed.eaf,778,1635290,1637472,apɛaʔ gʰuɽi d̪ɔ sapʰaa,apɛ-aʔ gʰuɽi d̪ɔ sapʰa-a,2PL-GEN watch TOP clean-FIN,Your watch is clean.
synthetic_see_paradigm.eaf,779,1637472,1639725,uni d̪ɔ ɟɔmaʔ bai̯ ɘkʰɾiɲa,uni d̪ɔ ɟɔmaʔ ba-i̯ ɘkʰɾiɲ-a,3SG.ANIM TOP food NEG-3SG.ANIM sell-FIN,He/she does not sell the food.
synthetic_school_dialogue_glossed.eaf,780,1639725,1642426,ɔkt̪ɛɾɛ uni sikʰnɘt̪ paɽha͡o̯kat̪ɛ ɟɔlaɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ uni sikʰnɘt̪ paɽha͡o̯-kat̪ɛ ɟɔla-ɾɛ gat̪e-a,time-LOC 3SG.ANIM lesson study-CVB lake-LOC play-FIN,"At that time, he/she study the lesson and then play in the lake."
synthetic_paradigm_glossed.eaf,781,1642426,1644070,apɛpɛ ɟɔmaʔ ɲamkeda,apɛ-pɛ ɟɔmaʔ ɲam-ked-a,2PL-2PL food get-PST-FIN,You all got the food.
synthetic_texts_glossed.eaf,782,1644070,1645756,gaɖaɾɛ ɟiŋgi menaa,gaɖa-ɾɛ ɟiŋgi mena-a,river-LOC life exist-FIN,There is a life in the river.
synthetic_imperatives_glossed.eaf,783,1645756,1647656,d̪a.ja kat̪ɛ kat̪ʰa paɽha͡o̯mɛ,d̪a.ja kat̪ɛ kat̪ʰa paɽha͡o̯-mɛ,please Manner word study-IMP.2SG.POL,Please study the word.
synthetic_bangla_glossed.eaf,784,1647656,1650406,uni d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲua,uni d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲu-a,3SG.ANIM TOP water and milk drink-FIN,He/she will drink the water and the milk.
synthetic_paradigm_glossed.eaf,785,1650406,1652387,uniaʔ ɟaŋga d̪ɔ ɟɘɾuɽa,uni-aʔ ɟaŋga d̪ɔ ɟɘɾuɽ-a,3SG-GEN leg TOP important-FIN,His/her leg is important.
synthetic_see_paradigm.eaf,786,1652387,1653710,apɛpɛ gat̪eɛd̪a,apɛ-pɛ gat̪e-ɛ-d̪a,2PL-2PL play-PROG-FIN,You all are playing.
synthetic_see_paradigm.eaf,787,1653710,1656071,alɛ d̪ɔ ɟɔmaʔ balɛ ɘkʰɾiɲa,alɛ d̪ɔ ɟɔmaʔ ba-lɛ ɘkʰɾiɲ-a,1PL.EXCL TOP food NEG-1PL.EXCL sell-FIN,We do not sell the food.
synthetic_dialogues_glossed.eaf,788,1656071,1658141,ɟɘliɘ d̪ɔ ɔkaɾɛ menaa,ɟɘliɘ d̪ɔ ɔka-ɾɛ mena-a,fisherman TOP where-LOC exist-FIN,Where is the fisherman?
synthetic_bangla_glossed.eaf,789,1658141,1660331,am d̪ɔ mɔbaĭl pʰon kiɾiɲa,am d̪ɔ mɔbaĭl pʰon kiɾiɲ-a,2SG TOP mobile.phone buy-FIN,You will buy the mobile phone.
synthetic_new_glossed_3.eaf,790,1660331,1662803,mit̪ʔʈɛn bemblaha d̪ɔ gaɖaɾɛ menaa,mit̪ʔ-ʈɛn bemblaha d̪ɔ gaɖa-ɾɛ mena-a,one-CLF.HUM fool TOP river-LOC exist-FIN,One fool is in the river.
synthetic_school_dialogue_glossed.eaf,791,1662803,1665666,hɔlaɾɛ apɛ basaŋ ɟɔmkat̪ɛ iskulɾɛ hiɟuʔa,hɔla-ɾɛ apɛ basaŋ ɟɔm-kat̪ɛ iskul-ɾɛ hiɟuʔ-a,yesterday-LOC 2PL cooked.food eat-CVB school-LOC come-FIN,"Yesterday, you all eat the cooked food and then come to the school."
synthetic_texts_glossed.eaf,792,1665666,1667448,ban d̪ɔ nɔwaa,ban d̪ɔ nɔwa-a,sorcery TOP new-FIN,The sorcery is new.
synthetic_school_dialogue_glossed.eaf,793,1667448,1670273,ɔkt̪ɛɾɛ alɛ haku ɟɔmkat̪ɛ sɔhɔɽɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ alɛ haku ɟɔm-kat̪ɛ sɔhɔɽ-ɾɛ gat̪e-a,time-LOC 1PL.EXCL fish eat-CVB town-LOC play-FIN,"At that time, we eat the fish and then play in the town."
synthetic_school_dialogue_glossed.eaf,794,1670273,1673016,sɛt̪aʔɾɛ apɛ ajat ɲɛlkat̪ɛ ɟɔlaɾɛ gat̪ea,sɛt̪aʔ-ɾɛ apɛ ajat ɲɛl-kat̪ɛ ɟɔla-ɾɛ gat̪e-a,morning-LOC 2PL sentence see-CVB lake-LOC play-FIN,"In the morning, you all see the sentence and then play in the lake."
synthetic_bangla_glossed.eaf,795,1673016,1675026,alɛ d̪ɔ aɽhəi̯ə ɲɛla,alɛ d̪ɔ aɽhəi̯ə ɲɛl-a,1PL.EXCL TOP scouring.in.cattle see-FIN,We will see the scouring in cattle.
synthetic_paradigm_glossed.eaf,796,1675026,1676670,alɛlɛ ɖak̚t̪aɾ gɔɽɔkeda,alɛ-lɛ ɖak̚t̪aɾ gɔɽɔ-ked-a,1PL.EXCL-1PL.EXCL doctor help-PST-FIN,We helped the doctor.
synthetic_texts_glossed.eaf,797,1676670,1678211,bəteɾɛ bidʰuə̯ menaa,bəte-ɾɛ bidʰuə̯ mena-a,courtyard.of.house-LOC bastard exist-FIN,There is a bastard in the courtyard of house.
synthetic_new_glossed.eaf,798,1678211,1680278,uni d̪ɔ baba gɔɽɔakada,uni d̪ɔ baba gɔɽɔ-akad-a,3SG.ANIM TOP father help-PRF-FIN,He/she has helped the father.
synthetic_new_glossed.eaf,799,1680278,1682355,uni d̪ɔ ɟɔmaʔ ɲamakada,uni d̪ɔ ɟɔmaʔ ɲam-akad-a,3SG.ANIM TOP food get-PRF-FIN,He/she has gotten the food.
synthetic_new_glossed_3.eaf,800,1682355,1684735,mit̪ʔʈɛn bapɔɾi dʰɔn d̪ɔ iskulɾɛ menaa,mit̪ʔ-ʈɛn bapɔɾi dʰɔn d̪ɔ iskul-ɾɛ mena-a,one-CLF.HUM patrimony TOP school-LOC exist-FIN,One patrimony is in the school.
synthetic_texts_glossed.eaf,801,1684735,1686265,aɖe paseɾɛ ɔkt̪ɛ menaa,aɖe pase-ɾɛ ɔkt̪ɛ mena-a,neighbourhood-LOC time exist-FIN,There is a time in the neighbourhood.
synthetic_texts_glossed.eaf,802,1686265,1687775,iskulɾɛ akʰɾa menaa,iskul-ɾɛ akʰɾa mena-a,school-LOC gathering exist-FIN,There is a gathering in the school.
synthetic_bangla_glossed.eaf,803,1687775,1689698,iɲ d̪ɔ ɖak̚t̪aɾ gɔɽɔa,iɲ d̪ɔ ɖak̚t̪aɾ gɔɽɔ-a,1SG TOP doctor help-FIN,I will help the doctor.
synthetic_texts_glossed.eaf,804,1689698,1691234,at̪oɾɛ bil menaa,at̪o-ɾɛ bil mena-a,village-LOC account exist-FIN,There is an account in the village.
synthetic_see_paradigm.eaf,805,1691234,1693773,apɛ d̪ɔ t̪o̯͡a bapɛ ɲua,apɛ d̪ɔ t̪o̯͡a ba-pɛ ɲu-a,2PL TOP milk NEG-2PL drink-FIN,You all do not drink the milk.
synthetic_school_dialogue_glossed.eaf,806,1693773,1696634,sɛt̪aʔɾɛ iɲ pɘɾsi paɽha͡o̯kat̪ɛ kuɲɾɛ kɘmia,sɛt̪aʔ-ɾɛ iɲ pɘɾsi paɽha͡o̯-kat̪ɛ kuɲ-ɾɛ kɘmi-a,morning-LOC 1SG language study-CVB well-LOC work-FIN,"In the morning, I study the language and then work in the well."
synthetic_texts_glossed.eaf,807,1696634,1698360,bəteɾɛ bɛbɔhaɾ menaa,bəte-ɾɛ bɛbɔhaɾ mena-a,courtyard.of.house-LOC practice exist-FIN,There is a practice in the courtyard of house.
synthetic_texts_glossed.eaf,808,1698360,1700133,bəteɾɛ bʰãoɾi menaa,bəte-ɾɛ bʰãoɾi mena-a,courtyard.of.house-LOC vertigo exist-FIN,There is a vertigo in the courtyard of house.
synthetic_bangla_glossed.eaf,809,1700133,1703058,iɲ d̪ɔ bajaban aɾ bʰokta ɲɛla,iɲ d̪ɔ bajaban aɾ bʰokta ɲɛl-a,1SG TOP deluge and deity see-FIN,I will see the deluge and the deity.
