dataset,sentence_id,issues,santali_sentence,english_gloss,source_eaf_file,source_eaf_utterance_id,confidence
generated_santali_5k_all_data.jsonl,LLM-003612,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I do rin lablad .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003613,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,we do not to retribute with job' sikup̕  (a type of gra ) .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003614,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,"I do not di khalsa teem ,  to with up  and down .",,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003615,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,baḍohi,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003616,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,pacḥḍao,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003617,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡  . silại,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003618,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,oṭak̕,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003619,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,he/ he doe  not to contemn / to de pi ṭe̱be̱ .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003620,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do not to a besao  with mouthful .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003621,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I did gli e̱ṛe̱ libuk̕ .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003622,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Plea e di plea larda .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003623,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,gamgondar,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003624,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,he/ he doe  not conver khe̱ṭe̱ .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003625,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Do we to advi ṭanao ?,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003626,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  di grace in/at  monda .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003627,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I am not coar mina .,,generated_high_confidence_sentence_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003628,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  bird  in general in/at courtyard of hou aṅgo̱p̕ .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003629,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  maund (weight) in/at univer dalmal .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003630,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,That i  goo dusạu .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003631,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,cukạu,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003632,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,pap ujur,,generated_santali_5k.csv,,high
generated_santali_5k_all_data.jsonl,LLM-003633,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do be circum pect in large ma he̱no̱sta .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003634,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,le̱be̱t̕,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003635,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  no  ub cription in/at courtyard of hou borao .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003636,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,sirjạu,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003637,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Plea ayak̕ mear .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003638,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,bukạ lo̱lo̱,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003639,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do omitting in/at radiance before  unri rakhao .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003640,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,That i  we'  iron uten ro̱mo̱c̕ ko̱ṭo̱c̕ .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003641,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,we did di gui jhuṭa .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003642,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,ke,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003643,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,dudrạu,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003644,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,do̱ho̱,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003645,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do collap do̱yo̱k̕ .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003646,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,he/ he doe  not di gui dholomolo .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003647,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,he/ he doe  have  exual intercour gulibãṭ .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003648,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  no bucket in/at courtyard of hou ripi .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003649,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I do di po beṇḍer  in/at cyclone .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003650,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,"you do not lap (hold in the lap) with hor re̱be̱n ,  a .",,generated_high_confidence_against_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003651,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,That i  I'  nur garmao .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003652,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  no omi ion of duty in/at  ite of a hou poṭak̕ .,,generated_high_confidence_sentence_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003653,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  pimple in/at  hejer .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003654,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,he̱n̠o̱sta,,output_layoutA.csv,138,medium
generated_santali_5k_all_data.jsonl,LLM-003655,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,you do to tantali salgao .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003656,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,the Ears  1PL place TOP very-EMPH beautiful-FIN,nan,initial_data_eaf_utterances.csv,30,medium
generated_santali_5k_all_data.jsonl,LLM-003657,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i  no occupancy in/at  even  lạṭku  of Tauru .,,generated_high_confidence_against_eaf.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003658,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I will promi biṛyoṅ boṛyoṅ .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003659,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,"you do not objection ,  to rai tolao .",,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003660,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡  . hạhi dudi,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003661,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,hɔla ba-i̯  hondoṛ,nan,santali_glossed_new_2.eaf,86,medium
generated_santali_5k_all_data.jsonl,LLM-003662,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,There i go̱ṛo̱ ciou ne  in/at air .,,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003663,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,ne̱hõ̠r,,generated_santali_5k.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003664,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,he/ he i ke̱ce̱t̕ .,,santali_synthetic_40k_sentences.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003665,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,buyut̕ me̱nte,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003666,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,tạpiń,,generated_santali_large.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003667,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,"he/ he did deny ,  to refu ḍikạ ḍake .",,generated_vs_eaf_sentence_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003668,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I did crea bebatao .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003669,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,I do rut (animal) with ra cuṇḍul bhuṭul .,,generated_vs_eaf_semantic_matches.csv,,medium
generated_santali_5k_all_data.jsonl,LLM-003670,source_file_not_eaf;source_pair_not_found;source_pattern_not_verified;blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,dhik,,generated_santali_5k.csv,,medium
