sentence_id,santali_sentence,english_gloss,bangla_gloss,template_id,sentence_type,source_pattern,subject_slot,noun_slot,verb_slot,adjective_slot,adverb_slot,place_slot,number_slot,synthetic,quality_note,source_files
SYN-26358,ḍhip-re ṭiko̱r ṭo̱ko̱r banuʔ-a,There is no carrying dangling / driving in/at bank of a river.,নদীর তীর-তে ঝুলিয়ে বহন নেই।,LOC_NEG_EXIST,negative locative existential,Report 5.1.10 negative existential,,ṭiko̱r ṭo̱ko̱r [n.; Action; carrying dangling / driving; ঝুলিয়ে বহন],,,,ḍhip [n.; Nature; Bank of a river; নদীর তীর],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26359,abo dɔ ba-bon ṭhaṇḍha-a,we will not to refresh.,আমরা সতেজ করা করবে না।,SUBJ_VERB_NEG_FUTURE,negative future verbal predicate,Report 5.1.6 future verbal negation,abo,,ṭhaṇḍha [v.; Action; to refresh; সতেজ করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26360,iɲ dɔ ekamoe kan-a,I am united.,আমি একত্রিত।,SUBJ_ADJ,subject adjectival predicate,Report 5.1.14 subject adjectival predicate,iɲ,,,ekamoe [adj.; State; United; একত্রিত],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26361,ge̱lbarea kanaso minaʔ,There are/is twelve pleat.,বারো ভাঁজ আছে।,NUM_NOUN_EXIST,numbered existential,Report 5.1.17 number plus noun existential,,kanaso [n.; Clothing; pleat; ভাঁজ],,,,,ge̱lbarea [num.; Number; twelve; বারো],true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26362,abo dɔ ohman-a,we will to derive as a consequence.,আমরা ফলস্বরূপ পাওয়া করবে।,SUBJ_VERB_FUTURE,future verbal predicate,Report 5.1.3/5.1.6 future verbal predicate,abo,,ohman [v.; Action; to derive as a consequence; ফলস্বরূপ পাওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26363,ona dɔ paka gaṇḍke kan-a,That is a sure log.,ওটা নিশ্চিত গুঁড়ি।,ADJ_NOUN,adjective plus noun predicate,Report 5.1.17 adjective plus noun predicate,,gaṇḍke [n.; Object; Log; গুঁড়ি],,paka [adj.; Quality; sure; নিশ্চিত],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26364,ona dɔ bhisor kan-a,That is error.,ওটা ভুল।,DEMO_NOM,nominal predicate,Report 5.1.1/5.1.17 demonstrative nominal predicate,,bhisor [n.; State; Error; ভুল],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26365,am dɔ ba-m tạhsildar kan-a,you do not to act as collector (of rents etc.).,তুমি খাজনা আদায়কারী না।,SUBJ_VERB_NEG_PRESENT,negative present verbal predicate,Report 5.1.11 present verbal negation,am,,tạhsildar [v.; Action; to act as collector (of rents etc.); খাজনা আদায়কারী],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26366,am dɔ jạpti-to ba-m ạcur-a,you do not turn with deposit (money in court).,তুমি আমানত ঘোরা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,am,jạpti [n.; Law; deposit (money in court); আমানত],ạcur [v.; Motion; Turn; ঘোরা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26367,uni dɔ ba-e jiṛo koṭo kan-a,he/she is not laden with children & packages.,সে ছেলেপুলে ও বোঝাই নিয়ে ভারাক্রান্ত নয়।,SUBJ_NEG_ADJ,subject negative adjectival predicate,Report 5.1.14 negative adjectival predicate,uni,,,jiṛo koṭo [adj.; State; laden with children & packages; ছেলেপুলে ও বোঝাই নিয়ে ভারাক্রান্ত],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26368,am dɔ eraṇdo̱m sunum-to ba-m lata-a,you do not to cleave to with castor oil.,তুমি রেড়ির তেল আঁকড়ে ধরে থাকা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,am,eraṇdo̱m sunum [n.; Material; Castor oil; রেড়ির তেল],lata [v.; Action; to cleave to; আঁকড়ে ধরে থাকা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26369,iɲ dɔ tirup̕ kan-a,I do to lean forward.,আমি সামনে ঝোঁকা।,SUBJ_VERB_PRESENT,present verbal predicate,Report 5.1.11 present verbal predicate,iɲ,,tirup̕ [v.; Action; to lean forward; সামনে ঝোঁকা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26370,abo dɔ bhaḍbhuḍ kan-a?,Do we thud?,আমরা কি ধপাস করে পড়া?,YESNO_VERB,interrogative verbal predicate,Report 5.1.7 interrogative verbal predicate,abo,,bhaḍbhuḍ [v.; Sound; Thud; ধপাস করে পড়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26371,nɔa dɔ o̱so̱mbhag uru eṅga kan-a,This is a inconsistent abscess of scalp.,এটা অসংগত মাথার ফোঁড়া।,ADJ_NOUN,adjective plus noun predicate,Report 5.1.17 adjective plus noun predicate,,uru eṅga [n.; Health; abscess of scalp; মাথার ফোঁড়া],,o̱so̱mbhag [adj.; Quality; inconsistent; অসংগত],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26372,uni dɔ sukri bãṛã-to ba-e bes-a,he/she does not cure with ringworm.,সে দাদ আরোগ্য করা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,uni,sukri bãṛã [n.; Health; ringworm; দাদ],bes [v.; Health; Cure; আরোগ্য করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26373,iɲ dɔ be̱rõṭ duk-i dạbṛi-a,I do bait with gripes.,আমি পেট ব্যথা প্ররোচিত করা।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,iɲ,be̱rõṭ duk [n.; Health; Gripes; পেট ব্যথা],dạbṛi [v.; Action; Bait; প্ররোচিত করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26374,promontory-re bạḍrạ minaʔ,"There is residue, remainder in/at cape.","অন্তরীপ-তে অবশিষ্ট, ছিটেফোঁটা আছে।",LOC_EXIST,locative existential,Report 5.1.10/5.1.13 locative existential,,"bạḍrạ [n.; General; Residue, remainder; অবশিষ্ট, ছিটেফোঁটা]",,,,promontory [n.; Nature; cape; অন্তরীপ],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26375,abo dɔ tạpiń-len-a,we did to repercuss.,আমরা প্রতিধ্বনিত হওয়া করেছিল।,SUBJ_VERB_PAST,past verbal predicate,Report 5.1.12 past verbal predicate,abo,,tạpiń [v.; Action; to repercuss; প্রতিধ্বনিত হওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26376,iɲ dɔ bũihạr-to bɔ-iɲ ate̱n-a,I do not eavesdrop with benevolence.,আমি দয়া আড়ি পাতা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,iɲ,bũihạr [n.; Social; Benevolence; দয়া],ate̱n [v.; Behaviour; Eavesdrop; আড়ি পাতা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26377,ona dɔ pend to̱no̱l kan-a,That is a untrustworthy fastening.,ওটা অবিশ্বাস্য বাঁধন।,ADJ_NOUN,adjective plus noun predicate,Report 5.1.17 adjective plus noun predicate,,to̱no̱l [n.; Object; fastening; বাঁধন],,pend [adj.; Quality; untrustworthy; অবিশ্বাস্য],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26378,ona dɔ bạpuṛic̕ kan-a,That is submissive.,"ওটা বাধ্য, নতশির।",DEMO_ADJ,adjectival predicate,Report 5.1.14 adjectival predicate,,,,"bạpuṛic̕ [adj.; Personality; Submissive; বাধ্য, নতশির]",,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26379,gaḍlak̕-re ghạrnại banuʔ-a,There is no raft in/at ravine.,খাঁড়া-তে ভেলা নেই।,LOC_NEG_EXIST,negative locative existential,Report 5.1.10 negative existential,,ghạrnại [n.; Object; raft; ভেলা],,,,gaḍlak̕ [n.; Nature; Ravine; খাঁড়া],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26380,abo dɔ ḍaṅgra jel-to ba-bon bẽocao-a,we do not displease with beef.,আমরা গরুর মাংস অসন্তুষ্ট করা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,abo,ḍaṅgra jel [n.; Food; Beef; গরুর মাংস],bẽocao [v.; Emotion; Displease; অসন্তুষ্ট করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26381,ona dɔ gola bade kan-a,"That is a brown loom, a, part of.",ওটা বাদামি তাঁত।,ADJ_NOUN,adjective plus noun predicate,Report 5.1.17 adjective plus noun predicate,,"bade [n.; Tool; Loom, a, part of; তাঁত]",,gola [adj.; Color; brown; বাদামি],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26382,kaṅkar-re koela sunum banuʔ-a,There is no gas tar / coal tar in/at quartz / gravel.,কাঁকর / কোয়ার্টজ-তে আলকাতরা নেই।,LOC_NEG_EXIST,negative locative existential,Report 5.1.10 negative existential,,koela sunum [n.; Material; gas tar / coal tar; আলকাতরা],,,,kaṅkar [n.; Nature; quartz / gravel; কাঁকর / কোয়ার্টজ],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26383,iɲ dɔ khạ̃i-len-a,I did to wheeze.,আমি হাঁপানো করেছিল।,SUBJ_VERB_PAST,past verbal predicate,Report 5.1.12 past verbal predicate,iɲ,,khạ̃i [v.; Sound; to wheeze; হাঁপানো],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26384,ona dɔ o̱sne̱ kan-a,That is superior.,ওটা উন্নত।,DEMO_ADJ,adjectival predicate,Report 5.1.14 adjectival predicate,,,,o̱sne̱ [adj.; Quality; superior; উন্নত],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26385,am-aʔ mit't'e dokan minaʔ,you have one shop.,তুমি একটি দোকান আছে।,POSS_EXIST,possessive/existential,Report 5.1.17 possessive existential,am,dokan [n.; Commerce; Shop; দোকান],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26386,gaṛ-re ạrikạ minaʔ,There is liquor made from rice in/at fort.,দুর্গ-তে চালের মদ আছে।,LOC_EXIST,locative existential,Report 5.1.10/5.1.13 locative existential,,ạrikạ [n.; Food; Liquor made from rice; চালের মদ],,,,gaṛ [n.; Place; Fort; দুর্গ],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26387,abo dɔ ba-bon laṛo̱e cako̱e kan-a,we do not to munch.,আমরা চিবানো না।,SUBJ_VERB_NEG_PRESENT,negative present verbal predicate,Report 5.1.11 present verbal negation,abo,,laṛo̱e cako̱e [v.; Action; to munch; চিবানো],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26388,uni dɔ ạcur kan-a?,Does he/she turn?,সে কি ঘোরা?,YESNO_VERB,interrogative verbal predicate,Report 5.1.7 interrogative verbal predicate,uni,,ạcur [v.; Motion; Turn; ঘোরা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26389,iɲ dɔ cepa-re khaṭao kan-a,I do to signify in/at turf (a piece of).,আমি ঘাসের চাপড়া-তে বোঝানো।,PLACE_VERB,locative verbal predicate,Report 5.1.13 locative verbal predicate,iɲ,,khaṭao [v.; Action; to signify; বোঝানো],,,cepa [n.; Nature; Turf (a piece of); ঘাসের চাপড়া],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26390,camḍa-re gudṛi minaʔ,There is pice for keeping calves in/at booth.,দোকানঘর-তে বাছুর রাখার পয়সা আছে।,LOC_EXIST,locative existential,Report 5.1.10/5.1.13 locative existential,,gudṛi [n.; Custom; pice for keeping calves; বাছুর রাখার পয়সা],,,,camḍa [n.; Place; Booth; দোকানঘর],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26391,alɔ-m lo̱ṭpo̱ṭ-a,Do not to indulge in illicit love.,অবৈধ প্রেমে লিপ্ত হওয়া না।,PROHIBITIVE,negative imperative/prohibitive,Report 5.1.8 prohibitive,,,lo̱ṭpo̱ṭ [v.; Action; to indulge in illicit love; অবৈধ প্রেমে লিপ্ত হওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-26392,abo dɔ bo̱ndhe̱kte cạbhur kan-a,we do plump into water craftily.,আমরা চালাকির সাথে ঝপ করে পানিতে পড়া।,ADV_VERB,adverbial verbal predicate,Report 5.1.13 adverbial verbal predicate,abo,,cạbhur [v. / adv.; Action; Plump into water; ঝপ করে পানিতে পড়া],,bo̱ndhe̱kte [adv.; Manner; Craftily; চালাকির সাথে],,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
