sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,source_report_section,dictionary_slots_json,morphology_notes,rejection_risk,synthetic,needs_native_review
LLM-002017,iɲ-d̪ɔː ɖaŋgɾa ɘ ạdại,nan,,,medium,santali_glossed_new.eaf,74,iɲ-d̪ɔː ɖaŋgɾa ɘsul-iɲ mɛn-d̪-a,,"[{""slot"": ""v."", ""headword"": ""ạdại"", ""pos"": ""v."", ""english"": ""Back (give back)"", ""bangla"": ""ফিরিয়ে দেওয়া"", ""semantic_domain"": ""Motion""}]",,,True,True
LLM-002018,Un khon Ji hela hili,nan,,,medium,matthew_santali_glossed.eaf,6,Un khon Jisu do poporcar ar memene ehop'-ke-da,,"[{""slot"": ""v."", ""headword"": ""hela hili"", ""pos"": ""v."", ""english"": ""to be remiss"", ""bangla"": ""অবহেলা করা"", ""semantic_domain"": ""State""}]",,,True,True
LLM-002019,laṭghaṭ,nan,,,medium,santali_matthew_glossed.eaf,25,ɑpe-ren bɑiri-ko ɑud̪ɑr-ko-pe ente on-ko d̪o-ko tir pitok'-ɑ,,"[{""slot"": ""n."", ""headword"": ""laṭghaṭ"", ""pos"": ""n."", ""english"": ""adultery"", ""bangla"": ""ব্যভিচার"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002020,Ado ac-ren gel bar cela-ko hoho  or-kate be rạni,nan,,,medium,matthew_santali_glossed.eaf,36,Ado ac-ren gel bar cela-ko hoho sor-kate besapha jiu-k-o cetanre ektiari-ye emat'-ko-a,,"[{""slot"": ""n."", ""headword"": ""rạni"", ""pos"": ""n."", ""english"": ""queen"", ""bangla"": ""রানি"", ""semantic_domain"": ""Title""}]",,,True,True
LLM-002021,eka hạriạ,nan,,,medium,lexicon.eaf,222,baba,,"[{""slot"": ""n."", ""headword"": ""eka hạriạ"", ""pos"": ""n."", ""english"": ""Yoke of oxen"", ""bangla"": ""বলদের জোড়"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-002022,phõ̠k ãɔ̯-t̪ɛ ni̯ɘ-t̪ɛ alɛ pɔɾɔb-le mɛn-oc-i̯-a,nan,,,medium,santali_glossed_new_3(1).eaf,97,sanam-ko sãɔ̯-t̪ɛ ni̯ɘ-t̪ɛ alɛ pɔɾɔb-le mɛn-oc-i̯-a,,"[{""slot"": ""n."", ""headword"": ""phõ̠k"", ""pos"": ""n."", ""english"": ""nock of an arrow"", ""bangla"": ""তিরের খাঁজ"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-002023,tak ro̱ko̱m,nan,,,medium,lexicon(1).eaf,230,gid̪ɾɘ-ko,,"[{""slot"": ""n."", ""headword"": ""tak ro̱ko̱m"", ""pos"": ""n."", ""english"": ""ins & outs"", ""bangla"": ""খুঁটিনাটি"", ""semantic_domain"": ""Abstract""}]",,,True,True
LLM-002024,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡ . hahar,nan,,,medium,bangla_sentences_glossed.eaf,33,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡.ji-iɲ ɲam-ked̪a,,"[{""slot"": ""v."", ""headword"": ""hahar"", ""pos"": ""v."", ""english"": ""to reap"", ""bangla"": ""ফসল কাটা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002025,i prcarok ã͡o̯ ɛnɛʲcʔ-iɲ calaʔ-kan t̪ahɛ̃-kan-a,nan,,,medium,santali_glossed_new_2.eaf,4,iskul-kʰɔn ɾuɽ-kat̪ɛ maɲɟan ɟɔm t̪ajɔm gat̪e-ko sã͡o̯ ɛnɛʲcʔ-iɲ calaʔ-kan t̪ahɛ̃-kan-a,,"[{""slot"": ""n."", ""headword"": ""prcarok"", ""pos"": ""n."", ""english"": ""preacher"", ""bangla"": ""প্রচারক"", ""semantic_domain"": ""Religion""}]",,,True,True
LLM-002026,ho̱n,nan,,,medium,santali_glossed_new_3(1).eaf,28,mit̪ʔ-d̪in mit̪ʔ-ʈɛn kɘhũ ɘɖi ãʈ t̪et̪aŋ-ked-e-a,,"[{""slot"": ""pron."", ""headword"": ""ho̱n"", ""pos"": ""pron."", ""english"": ""rat"", ""bangla"": ""ইঁদুর"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-002027,buṛi,nan,,,medium,matthew_santali_glossed.eaf,28,Koe-re ado-e ema-pe-a ar nam bar-ae-pe ado-pe nata thop thob-pe ado jhic'-a-pe-a,,"[{""slot"": ""n."", ""headword"": ""buṛi"", ""pos"": ""n."", ""english"": ""Pill"", ""bangla"": ""বড়ি"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-002028,jaṅga,nan,,,medium,santali_matthew_glossed.eaf,20,mɑyɑk'-ko-d̪e-ko bʰɑɡɑ-nɑ ente on-ko d̪o-ko mɑyɑ ocok'-ɑ,,"[{""slot"": ""n."", ""headword"": ""jaṅga"", ""pos"": ""n."", ""english"": ""foot"", ""bangla"": ""পা"", ""semantic_domain"": ""Body Part""}]",,,True,True
LLM-002029,aɖɛ-pa e ɾejaʔ i ńamba ńumbạ . j-oʔ-t̪a-bo-n-a,nan,,,medium,santali_glossed_new_3.eaf,99,aɖɛ-pase ɾejaʔ iskul-ko-ɾɛ abu calaʔ ho.j-oʔ-t̪a-bo-n-a,,"[{""slot"": ""n."", ""headword"": ""ńamba ńumbạ"", ""pos"": ""n."", ""english"": ""twilight"", ""bangla"": ""গোধূলি"", ""semantic_domain"": ""Time""}]",,,True,True
LLM-002030,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon  hanao,nan,,,medium,santali_glossed_new_3(1).eaf,79,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon sapɽaɔ̯-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""hanao"", ""pos"": ""v."", ""english"": ""to thwart"", ""bangla"": ""বাধা দেওয়া / ব্যর্থ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002031,uni d̪o  s_ḍo̱k̕,nan,,,medium,santali_matthew_glossed.eaf,2,uni d̪o sermɑ rɑj reɑk' kɑŋ-e-ɑ,,"[{""slot"": ""pron."", ""headword"": ""s_ḍo̱k̕"", ""pos"": ""pron."", ""english"": ""nala"", ""bangla"": ""খাল"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002032,koraṛ,One day a crow got very thirsty for water.,,,medium,santali_glossed_1.eaf,28,mit̪ʔ-d̪in | mit̪ʔ-ʈɛn | kɘhũ | ɘɖi | ãːʈ | t̪et̪aŋ-ked-e-a,,"[{""slot"": ""pron."", ""headword"": ""koraṛ"", ""pos"": ""pron."", ""english"": ""grandchild"", ""bangla"": ""নাতি-নাতনি"", ""semantic_domain"": ""Family""}]",,,True,True
LLM-002033,daṛan khạrid,nan,,,high,matthew_santali_glossed.eaf,30,Ado jhar jhar-e dak'-ke-da ar banbasi ard-oye-na ar-e hoe-ke-da ar ona orak'-te bajao-en-a menkhan ban rup'-len-a,,"[{""slot"": ""v."", ""headword"": ""daṛan"", ""pos"": ""v."", ""english"": ""Travel"", ""bangla"": ""ভ্রমণ করা"", ""semantic_domain"": ""Action""}, {""slot"": ""v."", ""headword"": ""khạrid"", ""pos"": ""v."", ""english"": ""to purchase"", ""bangla"": ""ক্রয় করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002034,golmal,nan,,,medium,santali_glossed_new.eaf,17,gid̪ɾɘ-ɔ̯͡aʔ ni̯͡ɘ halɔt̪̚ʔ t̪inɘʔ-din-kʰɔn,,"[{""slot"": ""n."", ""headword"": ""golmal"", ""pos"": ""n."", ""english"": ""confusion"", ""bangla"": ""বিশৃঙ্খলা"", ""semantic_domain"": ""State""}]",,,True,True
LLM-002035,kagaj,nan,,,medium,matthew_santali_glossed.eaf,9,Hirdauk-kan-ko-ge-ko bhagan-a ente onko-ak-t jiwi do rare-jok'-ta-ko-a,,"[{""slot"": ""n."", ""headword"": ""kagaj"", ""pos"": ""n."", ""english"": ""paper"", ""bangla"": ""কাগজ"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-002036,kucel eɾeɲ-a,nan,,,medium,santali_glossed_new.eaf,41,nɔŋkan cɛ̃ɽɛ̃ ɘɖi mɔ̃ɟ cɛɾɔ-bɛɾɔ-ko seɾeɲ-a,,"[{""slot"": ""n."", ""headword"": ""kucel"", ""pos"": ""n."", ""english"": ""bend in a river"", ""bangla"": ""নদীর বাঁক"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002037,eɾma kʰon aɾan hɔj-ena am d̪o iɲ-ɾen d̪ulaɾia hopon kan-am aɾ-ɲ-ɾen ku sisi,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,25,seɾma kʰon aɾan hɔj-ena am d̪o iɲ-ɾen d̪ulaɾia hopon kan-am aɾ-ɲ-ɾen kusiak-ana,,"[{""slot"": ""n."", ""headword"": ""sisi"", ""pos"": ""n."", ""english"": ""phial"", ""bangla"": ""শিশি"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-002038,ko̱clo̱n ɔprɔt ɔcɔ-yen tɑyɔm ɟi moca,nan,,,high,santali_mark1_glossed.eaf,22,ɑdɔ ɟɔhɑn-e sɔprɔt ɔcɔ-yen tɑyɔm ɟisu dɔ ɡɑlil-te-ye hecʔ-enɑ,,"[{""slot"": ""pron."", ""headword"": ""ko̱clo̱n"", ""pos"": ""pron."", ""english"": ""ill treatment"", ""bangla"": ""খারাপ ব্যবহার"", ""semantic_domain"": ""Action""}, {""slot"": ""prep."", ""headword"": ""moca"", ""pos"": ""prep."", ""english"": ""mouth"", ""bangla"": ""মুখ"", ""semantic_domain"": ""Body Part""}]",,,True,True
LLM-002039,sikạri,nan,,,medium,santali_matthew_glossed(1).eaf,20,mɑyɑk'-ko-d̪e-ko bʰɑɡɑ-nɑ ente on-ko d̪o-ko mɑyɑ ocok'-ɑ,,"[{""slot"": ""n."", ""headword"": ""sikạri"", ""pos"": ""n."", ""english"": ""trapper of game"", ""bangla"": ""শিকারি"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-002040,gola jambṛa,nan,,,medium,santali_glossed_dialogues.eaf,66,kɘʈiʲcʔ-ko d̪ɔ lɘʈu-ko-ko manɔt̪-ɛʔ-ko t̪ahɛ̃-n-a aɾ lɘʈu-ko-d̪ɔ kɘʈiʲcʔ-ko-ko d̪ulɘɽ-ɛʔ-ko t̪ahɛ̃-n-a,,"[{""slot"": ""n."", ""headword"": ""gola jambṛa"", ""pos"": ""n."", ""english"": ""explosion"", ""bangla"": ""বিস্ফোরণ"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002041,iɲ-aʔ mɔnɛ ho . rạtcora ãɔ̯-t̪ɛ galmaɾaɔ̯ ɟɘɾuɽ-a,nan,,,medium,santali_glossed_new_3(1).eaf,94,iɲ-aʔ mɔnɛ ho.j-oʔ-kan-a ɛt̪ɔhɔb-ʔ-ɾɛ gat̪e-ko sãɔ̯-t̪ɛ galmaɾaɔ̯ ɟɘɾuɽ-a,,"[{""slot"": ""n."", ""headword"": ""rạtcora"", ""pos"": ""n."", ""english"": ""feeding at night"", ""bangla"": ""রাতে খাওয়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002042,ḍheo,nan,,,medium,santali_glossed_new_3(1).eaf,72,am-ɾɛn gɔgɔ-baba lɘj-a-kin-mɛ am-buɖi-gɔ-i̯ ɾuɘ-ʔ-kan-a,,"[{""slot"": ""n."", ""headword"": ""ḍheo"", ""pos"": ""n."", ""english"": ""Wave"", ""bangla"": ""ঢেউ"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002043,butru,nan,,,medium,lexicon(1).eaf,223,maɾaŋ-ba,,"[{""slot"": ""conj."", ""headword"": ""butru"", ""pos"": ""conj."", ""english"": ""Child"", ""bangla"": ""শিশু"", ""semantic_domain"": ""Kinship""}]",,,True,True
LLM-002044,d̪inɘm-hilɘʔ  hela,nan,,,medium,santali_glossed_2.eaf,31,d̪inɘm-hilɘʔ set̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,,"[{""slot"": ""n."", ""headword"": ""hela"", ""pos"": ""n."", ""english"": ""large area of brushwood"", ""bangla"": ""বড় ঝোপঝাড়ের এলাকা"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002045,bebo̱har,nan,,,medium,santali_new_glossed.eaf,33,am-aʔ gʰaɾɔ̃ɟ-ɾɛ okɔ-i͡-ko mena-ʔ-ko-a,,"[{""slot"": ""n."", ""headword"": ""bebo̱har"", ""pos"": ""n."", ""english"": ""Behaviour"", ""bangla"": ""আচরণ"", ""semantic_domain"": ""Behavior""}]",,,True,True
LLM-002046,cor kheda,nan,,,medium,santali_matthew_glossed(1).eaf,17,mɔn-re renɑ-d̪e-jɔk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,,"[{""slot"": ""n."", ""headword"": ""cor kheda"", ""pos"": ""n."", ""english"": ""Jupiter (planet)"", ""bangla"": ""বৃহস্পতি গ্রহ"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002047,eṅgam eter-ɑenɑ,nan,,,medium,santali_mark1_glossed.eaf,32,ɑr kɑpʰɑrnɑhum-te-kɔ seter-ɑenɑ,,"[{""slot"": ""prep."", ""headword"": ""eṅgam"", ""pos"": ""prep."", ""english"": ""Expletive"", ""bangla"": ""পূরণকারী শব্দ"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-002048,puńji ɑnɑ-kɑn-ɡe-ɑ mɑ  ɑpʰɑ-kɔkʔ-me,nan,,,medium,matthew_santali_glossed_ipa.eaf,33,ɑd̪ɔ t̪i t̪iɑrkɑt̪-e-ye d͡ʒɔt̪etʔ-ke-d̪e-ɑ ɑr-e met̪ɑ-d̪e-ɑ sɑnɑ-kɑn-ɡe-ɑ mɑ sɑpʰɑ-kɔkʔ-me,,"[{""slot"": ""pron."", ""headword"": ""puńji"", ""pos"": ""pron."", ""english"": ""capital / stock"", ""bangla"": ""মূলধন"", ""semantic_domain"": ""Finance""}]",,,True,True
LLM-002049,sajbaj,nan,,,medium,santali_glossed_2.eaf,44,cɛ̃ɽɛ̃-ko-aʔ bɘɽiʲc-ʔ hojoʔ nɔŋkan kɘmi kɘmi͡i̯ d̪ɔ baŋ leːka,,"[{""slot"": ""n."", ""headword"": ""sajbaj"", ""pos"": ""n."", ""english"": ""materials"", ""bangla"": ""উপকরণ"", ""semantic_domain"": ""Material""}]",,,True,True
LLM-002050,Ado Johan Kaijor-a-ket-e Ma dhinạṅ,nan,,,medium,matthew_santali_glossed.eaf,38,Ado Johan Kaijor-a-ket-e Masi-ak' kami-ko re-an anjom-ket khan ac-ren cela-ko kolket'-ko-te-ye kuli-ke-de-a,,"[{""slot"": ""n."", ""headword"": ""dhinạṅ"", ""pos"": ""n."", ""english"": ""Afternoon"", ""bangla"": ""বিকেল"", ""semantic_domain"": ""Time""}]",,,True,True
LLM-002051,aṅgao u d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,nan,,,medium,santali_matthew_glossed(1).eaf,1,Jisu d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,,"[{""slot"": ""v."", ""headword"": ""aṅgao"", ""pos"": ""v."", ""english"": ""Design, to"", ""bangla"": ""পরিকল্পনা করা, নকশা করা"", ""semantic_domain"": ""Creation""}]",,,True,True
LLM-002052,chamak,nan,,,medium,santali_bangla_glossed.eaf,6,at̪o-ɾɛn gid̪ɾɘku-d̪ɔ d̪aʔ aɾɛc̚ʔ-kat̪ɛ haku-ku gɔc̚ʔ-ko-a,,"[{""slot"": ""n."", ""headword"": ""chamak"", ""pos"": ""n."", ""english"": ""Tinkling"", ""bangla"": ""ঝনঝন শব্দ"", ""semantic_domain"": ""Sound""}]",,,True,True
LLM-002053,choṇṭal,nan,,,medium,matthew_santali_glossed_ipa.eaf,35,d̪elɑ pɑɲd͡ʒɑn-me kʰɑŋɡe beret̪-kɑt̪e-ye pɑɲd͡ʒɑ-ke-d̪ɑ,,"[{""slot"": ""v."", ""headword"": ""choṇṭal"", ""pos"": ""v."", ""english"": ""Rebound"", ""bangla"": ""লাফিয়ে ফিরে আসা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002054,Ado turui din tay-om Ji u do Patra  ar Jakob ar uni-ren boeha Johan  onde tor-a-kate mitt-ec' u ul buru-te e datre,nan,,,medium,matthew_santali_glossed.eaf,47,Ado turui din tay-om Jisu do Patras ar Jakob ar uni-ren boeha Johan sonde tor-a-kate mitt-ec' usul buru-te eskar-re-ye ayur raka-p'-ket'-ko-a,,"[{""slot"": ""n."", ""headword"": ""datre"", ""pos"": ""n."", ""english"": ""Small sickle"", ""bangla"": ""ছোট কাস্তে"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-002055,no͡a  khũṭ . ja-kana,nan,,,medium,santali_imperatives_glossed.eaf,32,no͡a sɔŋbat̪ʔ ɔko͡i-ko-ʈʰɛn baŋ kol ho.ja-kana,,"[{""slot"": ""n."", ""headword"": ""khũṭ"", ""pos"": ""n."", ""english"": ""society"", ""bangla"": ""সমাজ"", ""semantic_domain"": ""Society""}]",,,True,True
LLM-002056,eaṭok̕,nan,,,medium,santali_glossed_new.eaf,44,cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ bɘɽiʲc̚ʔ hojoʔ noŋkan kɘmi kɘmi͡i̯ d̪ɔ baŋ leːka,,"[{""slot"": ""n."", ""headword"": ""eaṭok̕"", ""pos"": ""n."", ""english"": ""Lapping sound"", ""bangla"": ""চাটার শব্দ"", ""semantic_domain"": ""Sound""}]",,,True,True
LLM-002057,arjon,nan,,,medium,santali_bangla_glossed.eaf,17,d̪ɘl ut̪u t̪ahɛ̃-kan-ge-ja mɛnkʰan caba-e-na,,"[{""slot"": ""pron."", ""headword"": ""arjon"", ""pos"": ""pron."", ""english"": ""Agricultural produce"", ""bangla"": ""কৃষিজ উৎপাদন, ফসল"", ""semantic_domain"": ""Agriculture""}]",,,True,True
LLM-002058,sạgại,nan,,,medium,santali_glossed_new_3(1).eaf,19,mobaĭl-t̪ɛ pɛɽa-ko-aʔ boge ɟud̪ɘ-hɔ-m baɖai̯ d̪aɽe-jaʔ-a,,"[{""slot"": ""n."", ""headword"": ""sạgại"", ""pos"": ""n."", ""english"": ""kinship"", ""bangla"": ""আত্মীয়তা"", ""semantic_domain"": ""Family""}]",,,True,True
LLM-002059,ḍạṇḍi,nan,,,medium,santali_glossed_dialogues.eaf,57,pɛɽa ɔɽaʔ-ko-ɾɛ-ɲ d̪aɽan-kan t̪ahɛ̃-n-a,,"[{""slot"": ""n."", ""headword"": ""ḍạṇḍi"", ""pos"": ""n."", ""english"": ""Boundary"", ""bangla"": ""সীমানা"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-002060,iɲ-aʔ mɔnɛ ho . ṭhaṭera ãɔ̯-t̪ɛ galmaɾaɔ̯ ɟɘɾuɽ-a,nan,,,medium,santali_glossed_new_3.eaf,94,iɲ-aʔ mɔnɛ ho.j-oʔ-kan-a ɛt̪ɔhɔb-ʔ-ɾɛ gat̪e-ko sãɔ̯-t̪ɛ galmaɾaɔ̯ ɟɘɾuɽ-a,,"[{""slot"": ""n."", ""headword"": ""ṭhaṭera"", ""pos"": ""n."", ""english"": ""brazier"", ""bangla"": ""কাঁসারি"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-002061,rạsik,nan,,,medium,santali_glossed_new_2.eaf,28,apɛ-ɾɛn maɾaŋ-ba,,"[{""slot"": ""conj."", ""headword"": ""rạsik"", ""pos"": ""conj."", ""english"": ""mirth"", ""bangla"": ""আনন্দ"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-002062,ḍho̱ṇṭho̱ -ɾɛ d̪ɛɟ-oʔ ɟɔkʰ-ɛ iɲ-aʔ gubli-ɾɛ-ɲ d̪ɔhɔl-e-d̪a,nan,,,medium,santali_dialogues_glossed.eaf,5,bas-ɾɛ d̪ɛɟ-oʔ ɟɔkʰ-ɛ iɲ-aʔ gubli-ɾɛ-ɲ d̪ɔhɔl-e-d̪a,,"[{""slot"": ""conj."", ""headword"": ""ḍho̱ṇṭho̱"", ""pos"": ""conj."", ""english"": ""Excrescence"", ""bangla"": ""আব (গিঁট)"", ""semantic_domain"": ""Body/Plant""}]",,,True,True
LLM-002063,patar caṭa,Uncle: How are your parents?,,,medium,santali_glossed_1.eaf,64,am-ɾɛn | gɔgɔ-baba | cɛt̪ʔ-lɛka | mena-kin-a,,"[{""slot"": ""n."", ""headword"": ""patar caṭa"", ""pos"": ""n."", ""english"": ""licker of platter"", ""bangla"": ""থালা চাটা লোক"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-002064,dak̕ sim,nan,,,medium,matthew_santali_glossed.eaf,41,Ente Manwa Hopon do jirauk' maha-ren malik kan-ae,,"[{""slot"": ""n."", ""headword"": ""dak̕ sim"", ""pos"": ""n."", ""english"": ""Little cormorant"", ""bangla"": ""ছোট জলকাক"", ""semantic_domain"": ""Animal""}]",,,True,True
LLM-002065,he̱ṛhe̱t̕,nan,,,medium,santali_glossed_new_2.eaf,111,d̪in-kalɔm noa d̪aɾe-ɾɛ baha baŋ ho-i̯-le-na,,"[{""slot"": ""v."", ""headword"": ""he̱ṛhe̱t̕"", ""pos"": ""v."", ""english"": ""to pull up weeds"", ""bangla"": ""আগাছা উপড়ানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002066,rijhuạ ewɑwɑ-d̪e-ɑ ɑr-e met̪ɑ-d̪e-ɑ e prɔbʱu  ɑnɑl-em kʰɑn-em  ɑpʰɑ d̪ɑre-ɑn-ɑ,nan,,,medium,matthew_santali_glossed_ipa.eaf,32,nelpe mit̪t̪-en murhutʃ d͡ʒɔm hɔr hetʃ-kɑt̪e-ye sewɑwɑ-d̪e-ɑ ɑr-e met̪ɑ-d̪e-ɑ e prɔbʱu sɑnɑl-em kʰɑn-em sɑpʰɑ d̪ɑre-ɑn-ɑ,,"[{""slot"": ""v."", ""headword"": ""rijhuạ"", ""pos"": ""v."", ""english"": ""to be gratified"", ""bangla"": ""সন্তুষ্ট হওয়া"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-002067,dạhin ɔ-ɾɛ d̪ɔhɔ-kam,nan,,,medium,santali_glossed_new_2.eaf,52,baksɔ-ɾɛ d̪ɔhɔ-kam,,"[{""slot"": ""v."", ""headword"": ""dạhin"", ""pos"": ""v."", ""english"": ""Help"", ""bangla"": ""সাহায্য করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002068,cuńci,nan,,,medium,lexicon(1).eaf,240,hɔ̃͡i̯haɾ-baba,,"[{""slot"": ""n."", ""headword"": ""cuńci"", ""pos"": ""n."", ""english"": ""Nipple"", ""bangla"": ""বুকের বোঁটা"", ""semantic_domain"": ""Body""}]",,,True,True
LLM-002069,aṛaṅ,nan,,,medium,lexicon(1).eaf,219,gɔɽɔm-ba,,"[{""slot"": ""conj."", ""headword"": ""aṛaṅ"", ""pos"": ""conj."", ""english"": ""Voice"", ""bangla"": ""কণ্ঠস্বর, আওয়াজ"", ""semantic_domain"": ""Sound""}]",,,True,True
LLM-002070,ɟi moṇḍok̕ ak'-e kami-ak-ad̪a,nan,,,medium,santali_matthew_glossed (1).eaf,26,ɟisu d̪o ona bad̪ae-ket̪'-e metat̪'-koa maeɟiu t͡ʃed̪ak'-pe d̪uk ok'-o-ye-kana ente iɲ laɡit̪' besak'-e kami-ak-ad̪a,,"[{""slot"": ""v."", ""headword"": ""moṇḍok̕"", ""pos"": ""v."", ""english"": ""to smoulder"", ""bangla"": ""ধোঁয়া ওঠা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002071,noa baɽge-ɾɛ bʰage ca gola  baŋ ho . jo-gɔ-ʔ-a,nan,,,medium,santali_glossed_new_2.eaf,92,noa baɽge-ɾɛ bʰage casbas baŋ ho.jo-gɔ-ʔ-a,,"[{""slot"": ""conj."", ""headword"": ""gola"", ""pos"": ""conj."", ""english"": ""owner"", ""bangla"": ""মালিক"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-002072,tkhaṛ,nan,,,medium,santali_dialogues_glossed.eaf,22,t̪ikin ɾe-jaʔ gɘɖi ɲam-lɛn-kʰan bʰage ho͡i̯-ko-a,,"[{""slot"": ""n."", ""headword"": ""tkhaṛ"", ""pos"": ""n."", ""english"": ""stanza"", ""bangla"": ""স্তবক"", ""semantic_domain"": ""Language""}]",,,True,True
LLM-002073,dãṛẽ,nan,,,medium,lexicon.eaf,138,bana,,"[{""slot"": ""n."", ""headword"": ""dãṛẽ"", ""pos"": ""n."", ""english"": ""Victim"", ""bangla"": ""বলির পশু"", ""semantic_domain"": ""General""}]",,,True,True
LLM-002074,maharaj,nan,,,medium,lexicon(1).eaf,122,panahi,,"[{""slot"": ""n."", ""headword"": ""maharaj"", ""pos"": ""n."", ""english"": ""emperor"", ""bangla"": ""সম্রাট"", ""semantic_domain"": ""Title""}]",,,True,True
LLM-002075,modod,nan,,,medium,santali_new_glossed.eaf,40,abo d̪ɔ cɛt̪ oŋ-ko-bo hɔhɔ-o̯a-ko-a,,"[{""slot"": ""n."", ""headword"": ""modod"", ""pos"": ""n."", ""english"": ""assistance"", ""bangla"": ""সাহায্য"", ""semantic_domain"": ""Abstract""}]",,,True,True
LLM-002076,pac i,nan,,,medium,lexicon(1).eaf,118,akasi,,"[{""slot"": ""v."", ""headword"": ""pac"", ""pos"": ""v."", ""english"": ""to lance (in surgery)"", ""bangla"": ""চিরে ফেলা"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-002077,hajam,"Arka: Come on, let's get to work.",,,medium,santali_glossed_1.eaf,104,d̪ɛla | kɘmi-bun | ɛhɔp̚ʔ-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""hajam"", ""pos"": ""v."", ""english"": ""to digest"", ""bangla"": ""হজম করা"", ""semantic_domain"": ""Body / Health""}]",,,True,True
LLM-002078,laghar,nan,,,medium,santali_new_glossed.eaf,45,am d̪ɔ hɔla t̪in-ɾɛ ɔɽaʔ-ɛm hɛc͡ʔ-le-na,,"[{""slot"": ""v."", ""headword"": ""laghar"", ""pos"": ""v."", ""english"": ""to prowl"", ""bangla"": ""চুপিসারে ঘোরা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002079,gidrạjon,nan,,,medium,santali_glossed_new_3.eaf,70,ɟahan-aʔ ɟɘɾuɽ-ɔʔ-kʰan alɛ-m baɖai̯-oc-o-le-a,,"[{""slot"": ""v."", ""headword"": ""gidrạjon"", ""pos"": ""v."", ""english"": ""to beget"", ""bangla"": ""জন্ম দেওয়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002080,ḍhelak,nan,,,medium,santali_bangla_glossed.eaf,30,iɲ d̪ɘi aɾ bʰɘgni-t̪iɲ d̪ɔ ɔka-ɾɛ menaʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""ḍhelak"", ""pos"": ""n."", ""english"": ""Clod of earth"", ""bangla"": ""মাটির ঢেলা"", ""semantic_domain"": ""Nature""}]",,,True,True
