sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,dictionary_slots_json,synthetic,needs_native_review
LLM-002875,ạikạu,,,,medium,generated_santali_large.csv,,andhãr gãṇḍ,"[{""slot"": ""noun"", ""headword"": ""ạikạu""}]",True,True
LLM-002876,That i  not  en ceṭak̕ .,,,,medium,santali_synthetic_40k_sentences.csv,,That is not sense.,"[{""slot"": ""noun"", ""headword"": ""ceṭak̕""}]",True,True
LLM-002877,banan,,,,medium,generated_santali_large.csv,,dhuṛi,"[{""slot"": ""noun"", ""headword"": ""banan""}]",True,True
LLM-002878,ap̕,,,,medium,generated_santali_5k.csv,,kajak,"[{""slot"": ""noun"", ""headword"": ""ap̕""}]",True,True
LLM-002879,mũ ge̱t̕ ạrại minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,irạl sạrại minaʔ,"[{""slot"": ""noun"", ""headword"": ""mũ ge̱t̕""}]",True,True
LLM-002880,I do not di chaḍao pect with golden oriole .,,,,medium,generated_high_confidence_against_eaf.csv,,I do not disrespect with golden oriole.,"[{""slot"": ""noun"", ""headword"": ""chaḍao""}]",True,True
LLM-002881,ho̱ṅgo̱r,,,,medium,generated_santali_5k.csv,,dap̕,"[{""slot"": ""noun"", ""headword"": ""ho̱ṅgo̱r""}]",True,True
LLM-002882,I do roam in/at  even  darṛao  of Tauru .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I do roam in/at seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""darṛao""}]",True,True
LLM-002883,you have one incen paṛhao .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,you have one incense.,"[{""slot"": ""noun"", ""headword"": ""paṛhao""}]",True,True
LLM-002884,daṛe,,,,medium,generated_santali_large.csv,,atar,"[{""slot"": ""noun"", ""headword"": ""daṛe""}]",True,True
LLM-002885,Do you need anything el ạtu ?,,,,medium,generated_high_confidence_against_eaf.csv,,Do you need anything else?,"[{""slot"": ""noun"", ""headword"": ""ạtu""}]",True,True
LLM-002886,V . li jhạṛuk̕,,,,medium,output_layoutA (1).csv,5,V.listen,"[{""slot"": ""noun"", ""headword"": ""jhạṛuk̕""}]",True,True
LLM-002887,you do effect in/at courtyard of hou moṇḍok̕ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,you do effect in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""moṇḍok̕""}]",True,True
LLM-002888,I  thi chur ilient ?,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Is this resilient?,"[{""slot"": ""noun"", ""headword"": ""chur""}]",True,True
LLM-002889,Plea bachao ńam cold .,,,,medium,santali_synthetic_40k_sentences.csv,,Please scold.,"[{""slot"": ""noun"", ""headword"": ""bachao ńam""}]",True,True
LLM-002890,There are/i  three holy ba luṭ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There are/is three holy basil.,"[{""slot"": ""noun"", ""headword"": ""luṭ""}]",True,True
LLM-002891,bayar,,,,medium,generated_santali_5k.csv,,pahapoho,"[{""slot"": ""noun"", ""headword"": ""bayar""}]",True,True
LLM-002892,duldul,,,,medium,generated_santali_large.csv,,tajia,"[{""slot"": ""noun"", ""headword"": ""duldul""}]",True,True
LLM-002893,you do not to a gadgudao .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do not to assess.,"[{""slot"": ""noun"", ""headword"": ""gadgudao""}]",True,True
LLM-002894,iɲ d̪o d̪ak'-t̪en bapt̪i -ked-ea uni d̪o  nije -pe-a,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,24,iɲ d̪o d̪ak'-t̪en bapt̪is-ked-ea uni d̪o sonot̪ ɟiu-t̪-e-je bapt̪is-pe-a,"[{""slot"": ""pron."", ""headword"": ""nije""}]",True,True
LLM-002895,tic̕,,,,medium,generated_santali_5k.csv,,be̱abron,"[{""slot"": ""noun"", ""headword"": ""tic̕""}]",True,True
LLM-002896,do̱rso̱n,,,,medium,generated_santali_5k.csv,,kherkhone,"[{""slot"": ""noun"", ""headword"": ""do̱rso̱n""}]",True,True
LLM-002897,kucạ e etagic'-le nel hor-ea,nan,,,medium,matthew_santali_glossed.eaf,39,Uni hijuk-an-ik aom am kan gea se etagic'-le nel hor-ea,"[{""slot"": ""n."", ""headword"": ""kucạ""}]",True,True
LLM-002898,mạkhup,,,,medium,generated_santali_5k.csv,,eagae cagoe,"[{""slot"": ""noun"", ""headword"": ""mạkhup""}]",True,True
LLM-002899,There are/i  thirteen all one'  po bandhe ion .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There are/is thirteen all one's possessions.,"[{""slot"": ""noun"", ""headword"": ""bandhe""}]",True,True
LLM-002900,you did de pi mocṛa mucṛi .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you did despise.,"[{""slot"": ""noun"", ""headword"": ""mocṛa mucṛi""}]",True,True
LLM-002901,I do not to debate with  en bhorao .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do not to debate with sense.,"[{""slot"": ""noun"", ""headword"": ""bhorao""}]",True,True
LLM-002902,we do dwell in/at courtyard of hou kiḍo̱ṅ kọḍo̱ṅ .,,,,medium,santali_synthetic_40k_sentences.csv,,we do dwell in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""kiḍo̱ṅ kọḍo̱ṅ""}]",True,True
LLM-002903,Do we to excu marak̕ morok̕ ?,,,,medium,generated_high_confidence_sentence_eaf.csv,,Do we to excuse?,"[{""slot"": ""noun"", ""headword"": ""marak̕ morok̕""}]",True,True
LLM-002904,Thi  i  not noi ạdại .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,This is not noise.,"[{""slot"": ""noun"", ""headword"": ""ạdại""}]",True,True
LLM-002905,ṭhẹp̕,,,,medium,generated_santali_5k.csv,,gajgaj,"[{""slot"": ""noun"", ""headword"": ""ṭhẹp̕""}]",True,True
LLM-002906,we do not  toop with  cratching noi habṛao .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we do not stoop with scratching noise.,"[{""slot"": ""noun"", ""headword"": ""habṛao""}]",True,True
LLM-002907,ḍhaka,,,,medium,generated_santali_5k.csv,,jạrib,"[{""slot"": ""noun"", ""headword"": ""ḍhaka""}]",True,True
LLM-002908,hudis ńam,,,,medium,generated_santali_large.csv,,jạlại,"[{""slot"": ""noun"", ""headword"": ""hudis ńam""}]",True,True
LLM-002909,That i birạj h .,,,,medium,santali_synthetic_40k_sentences.csv,,That is cash.,"[{""slot"": ""noun"", ""headword"": ""birạj""}]",True,True
LLM-002910,"we do not to wilt with enactment , caṇḍa cạṇḍi .",,,,medium,santali_synthetic_40k_sentences.csv,,"we do not to wilt with enactment, an.","[{""slot"": ""noun"", ""headword"": ""caṇḍa cạṇḍi""}]",True,True
LLM-002911,ale jańje terday NEG-INF ri e-PST-PST . TR,nan,,,medium,initial_data_eaf_utterances.csv,86,yesterday NEG-INF rise-PST-PST.TR,"[{""slot"": ""noun"", ""headword"": ""ale jańje""}]",True,True
LLM-002912,"I do to jangle with ob tacle , lo̱ṛo̱ṅ pho̱co̱ṅ .",,,,medium,santali_synthetic_40k_sentences.csv,,"I do to jangle with obstacle, an.","[{""slot"": ""noun"", ""headword"": ""lo̱ṛo̱ṅ pho̱co̱ṅ""}]",True,True
LLM-002913,Plea bo̱nd ell .,,,,medium,generated_high_confidence_sentence_eaf.csv,,Please sell.,"[{""slot"": ""noun"", ""headword"": ""bo̱nd""}]",True,True
LLM-002914,Thi  i bes .,,,,medium,santali_synthetic_40k_sentences.csv,,This is dewan.,"[{""slot"": ""noun"", ""headword"": ""bes""}]",True,True
LLM-002915,he/ he doe  di po ko̱lo̱m mit̕  in/at confluence of two river .,,,,medium,santali_synthetic_40k_sentences.csv,,he/she does dispossess in/at confluence of two rivers.,"[{""slot"": ""noun"", ""headword"": ""ko̱lo̱m mit̕""}]",True,True
LLM-002916,cehao,,,,medium,generated_santali_large.csv,,mucạt̕,"[{""slot"": ""noun"", ""headword"": ""cehao""}]",True,True
LLM-002917,laha eter-ɑenɑ,nan,,,medium,santali_mark1_glossed.eaf,32,ɑr kɑpʰɑrnɑhum-te-kɔ seter-ɑenɑ,"[{""slot"": ""prep."", ""headword"": ""laha""}]",True,True
LLM-002918,phur,,,,medium,generated_santali_large.csv,,bulahat,"[{""slot"": ""noun"", ""headword"": ""phur""}]",True,True
LLM-002919,Thi  i picom poḍroc̕ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,This is top.,"[{""slot"": ""noun"", ""headword"": ""picom poḍroc̕""}]",True,True
LLM-002920,nɔa dɔ iɲ-aʔ  lại so̱do̱r oc̕ kan-a,,,,medium,santali_synthetic_40k_sentences.csv,,nɔa dɔ iɲ-aʔ sic̕ soc̕ kan-a,"[{""slot"": ""noun"", ""headword"": ""lại so̱do̱r""}]",True,True
LLM-002921,There i  no bo om in/at  doat̕ .,,,,medium,santali_synthetic_40k_sentences.csv,,There is no bosom in/at star.,"[{""slot"": ""noun"", ""headword"": ""doat̕""}]",True,True
LLM-002922,There i  no re emblance in/at univer be̱batao .,,,,medium,santali_synthetic_40k_sentences.csv,,There is no resemblance in/at universe.,"[{""slot"": ""noun"", ""headword"": ""be̱batao""}]",True,True
LLM-002923,we do moi ten in/at  even  lo̱ṭo̱m  of Tauru .,,,,medium,generated_high_confidence_sentence_eaf.csv,,we do moisten in/at seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""lo̱ṭo̱m""}]",True,True
LLM-002924,ạtkir,,,,medium,generated_santali_5k.csv,,tejo,"[{""slot"": ""noun"", ""headword"": ""ạtkir""}]",True,True
LLM-002925,There i  ga  tar / coal tar in/at univer piopoyo .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is gas tar / coal tar in/at universe.,"[{""slot"": ""noun"", ""headword"": ""piopoyo""}]",True,True
LLM-002926,I do not increa dasao .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I do not increase.,"[{""slot"": ""noun"", ""headword"": ""dasao""}]",True,True
LLM-002927,you will not excu dandha .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,you will not excuse.,"[{""slot"": ""noun"", ""headword"": ""dandha""}]",True,True
LLM-002928,danaṅ,,,,medium,generated_santali_5k.csv,,bạkuk̕,"[{""slot"": ""noun"", ""headword"": ""danaṅ""}]",True,True
LLM-002929,"Thi  i mạhkup ,  wicked ,  faulty .",,,,medium,generated_high_confidence_sentence_eaf.csv,,"This is bad, wicked, faulty.","[{""slot"": ""noun"", ""headword"": ""mạhkup""}]",True,True
LLM-002930,There i  mallow in/at  even  ạnhũṭ  of Tauru .,,,,medium,santali_synthetic_40k_sentences.csv,,There is mallow in/at seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""ạnhũṭ""}]",True,True
LLM-002931,bharao,,,,medium,generated_santali_5k.csv,,mana,"[{""slot"": ""noun"", ""headword"": ""bharao""}]",True,True
LLM-002932,digic̕,,,,medium,generated_santali_5k.csv,,cimṭạ,"[{""slot"": ""noun"", ""headword"": ""digic̕""}]",True,True
LLM-002933,There i  a  in/at courtyard of hou oko .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is ass in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""oko""}]",True,True
LLM-002934,noa baɽge-ɾɛ bʰage ca gharṭa  baŋ ho . jo-gɔ-ʔ-a,,,,medium,output_layoutA.csv,92,noa baɽge-ɾɛ bʰage casbas baŋ ho.jo-gɔ-ʔ-a,"[{""slot"": ""noun"", ""headword"": ""gharṭa""}]",True,True
LLM-002935,dob,,,,medium,generated_santali_5k.csv,,nạcniạ,"[{""slot"": ""noun"", ""headword"": ""dob""}]",True,True
LLM-002936,"you will not victimi chikican ,  to .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"you will not victimise, to.","[{""slot"": ""noun"", ""headword"": ""chikican""}]",True,True
LLM-002937,ḍo̱bo̱k,,,,medium,generated_santali_5k.csv,,jujhạu,"[{""slot"": ""noun"", ""headword"": ""ḍo̱bo̱k""}]",True,True
LLM-002938,cugli . niece . i,,,,medium,output_layoutA.csv,245,KIN.niece.sis,"[{""slot"": ""noun"", ""headword"": ""cugli""}]",True,True
LLM-002939,ṭiwic̕,,,,medium,generated_santali_5k.csv,,uạkep,"[{""slot"": ""noun"", ""headword"": ""ṭiwic̕""}]",True,True
LLM-002940,Thi  i  you' bajao .,,,,medium,santali_synthetic_40k_sentences.csv,,This is you's bed.,"[{""slot"": ""noun"", ""headword"": ""bajao""}]",True,True
LLM-002941,There i   core in/at cop karkarao .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is score in/at copse.,"[{""slot"": ""noun"", ""headword"": ""karkarao""}]",True,True
LLM-002942,"you do impinge ,  to collide with gable of a hou phẽkphãk .",,,,medium,generated_high_confidence_against_eaf.csv,,"you do impinge, to collide with gable of a house.","[{""slot"": ""noun"", ""headword"": ""phẽkphãk""}]",True,True
LLM-002943,he/ he doe  to darn in/at  ite of a hou be̱bhorsa .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does to darn in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""be̱bhorsa""}]",True,True
LLM-002944,e̱ktiạr,,,,medium,generated_santali_5k.csv,,cuṛbạ,"[{""slot"": ""noun"", ""headword"": ""e̱ktiạr""}]",True,True
LLM-002945,badao,,,,medium,generated_santali_5k.csv,,buru pajhaṛ,"[{""slot"": ""noun"", ""headword"": ""badao""}]",True,True
LLM-002946,"he/ he doe puṭuc̕ ,  to with young matkom tree .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"he/she does dam, to with young matkom tree.","[{""slot"": ""noun"", ""headword"": ""puṭuc̕""}]",True,True
LLM-002947,camkao,,,,medium,generated_santali_5k.csv,,ala ạli,"[{""slot"": ""noun"", ""headword"": ""camkao""}]",True,True
LLM-002948,"Thi  i  not incline , bhạrti .",,,,medium,santali_synthetic_40k_sentences.csv,,"This is not incline, an.","[{""slot"": ""noun"", ""headword"": ""bhạrti""}]",True,True
LLM-002949,There i   camp in/at cop bhe̱rbhe̱r .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is scamp in/at copse.,"[{""slot"": ""noun"", ""headword"": ""bhe̱rbhe̱r""}]",True,True
LLM-002950,ugni monda,,,,medium,generated_santali_5k.csv,,onoḍoṅ,"[{""slot"": ""noun"", ""headword"": ""ugni monda""}]",True,True
LLM-002951,bhaḍbhuḍ,,,,medium,generated_santali_large.csv,,gam,"[{""slot"": ""noun"", ""headword"": ""bhaḍbhuḍ""}]",True,True
LLM-002952,"There are/i  fifteen heir , gasao .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"There are/is fifteen heir, an.","[{""slot"": ""noun"", ""headword"": ""gasao""}]",True,True
LLM-002953,baraṅ buruṅ,,,,medium,generated_santali_5k.csv,,ho̱ṛ,"[{""slot"": ""noun"", ""headword"": ""baraṅ buruṅ""}]",True,True
LLM-002954,I do not to advi jankao .,,,,medium,santali_synthetic_40k_sentences.csv,,I do not to advise.,"[{""slot"": ""noun"", ""headword"": ""jankao""}]",True,True
LLM-002955,ghuṛci a-re bạn minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,basa-re bạn minaʔ,"[{""slot"": ""noun"", ""headword"": ""ghuṛci""}]",True,True
LLM-002956,ɔka d̪ɔ gid̪ɾɛ-ko cɛ̃ɽɛ̃ t̪ukɘ-ku ɾɘp-ud̪-a aɾ uŋko-ɾɛn hɔpɔn-ko t̪i  .  jini uchlạu,,,,medium,generated_santali_large.csv,,ɔka d̪ɔ gid̪ɾɛ-ko cɛ̃ɽɛ̃ t̪ukɘ-ku ɾɘp-ud̪-a aɾ uŋko-ɾɛn hɔpɔn-ko t̪i . jinis tur,"[{""slot"": ""noun"", ""headword"": ""uchlạu""}]",True,True
LLM-002957,we do come in/at univer lạruạ .,,,,medium,generated_high_confidence_against_eaf.csv,,we do come in/at universe.,"[{""slot"": ""noun"", ""headword"": ""lạruạ""}]",True,True
LLM-002958,Elephant  migrate to village  when fore t  decrea diṛhet̕ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,Elephants migrate to villages when forests decrease.,"[{""slot"": ""noun"", ""headword"": ""diṛhet̕""}]",True,True
LLM-002959,he/ he doe  not diffu gạchiạu .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does not diffuse.,"[{""slot"": ""noun"", ""headword"": ""gạchiạu""}]",True,True
LLM-002960,lese,,,,medium,generated_santali_large.csv,,aṅgo̱p̕,"[{""slot"": ""noun"", ""headword"": ""lese""}]",True,True
LLM-002961,Thi  i  a u ual noo jalat̕ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is a usual noose.,"[{""slot"": ""noun"", ""headword"": ""jalat̕""}]",True,True
LLM-002962,posao,,,,medium,generated_santali_5k.csv,,caole huṛuṅ,"[{""slot"": ""noun"", ""headword"": ""posao""}]",True,True
LLM-002963,janam u d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,nan,,,medium,santali_matthew_glossed(1).eaf,1,Jisu d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,"[{""slot"": ""v."", ""headword"": ""janam""}]",True,True
LLM-002964,That i  a unenclo ed farming lea gijṛi .,,,,medium,generated_high_confidence_against_eaf.csv,,That is a unenclosed farming lease.,"[{""slot"": ""noun"", ""headword"": ""gijṛi""}]",True,True
LLM-002965,Thi  i  you' ge̱t̕ ia .,,,,medium,santali_synthetic_40k_sentences.csv,,This is you's cassia.,"[{""slot"": ""noun"", ""headword"": ""ge̱t̕""}]",True,True
LLM-002966,Thi  i  cop lạṇḍhu .,,,,medium,santali_synthetic_40k_sentences.csv,,This is copse.,"[{""slot"": ""noun"", ""headword"": ""lạṇḍhu""}]",True,True
LLM-002967,mạn na,,,,medium,generated_santali_5k.csv,,basna,"[{""slot"": ""noun"", ""headword"": ""mạn""}]",True,True
LLM-002968,There are/i  two mile  prai coṛok̕ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There are/is two miles praise.,"[{""slot"": ""noun"", ""headword"": ""coṛok̕""}]",True,True
LLM-002969,chalkao  1SG : GEN Brother COP-FIN,,,,medium,output_layoutA (1).csv,112,Yes 1SG:GEN Brother COP-FIN,"[{""slot"": ""noun"", ""headword"": ""chalkao""}]",True,True
LLM-002970,lạkum,,,,medium,generated_santali_5k.csv,,Hirkhạ,"[{""slot"": ""noun"", ""headword"": ""lạkum""}]",True,True
LLM-002971,he/ he doe  to  kamcao h with cau ạcu .,,,,high,generated_vs_eaf_semantic_matches.csv,,he/she does to slash with cause.,"[{""slot"": ""noun"", ""headword"": ""kamcao""}, {""slot"": ""noun"", ""headword"": ""ạcu""}]",True,True
LLM-002972,you do deliriou   peech of cour aḍo .,,,,medium,generated_high_confidence_against_eaf.csv,,you do delirious speech of course.,"[{""slot"": ""noun"", ""headword"": ""aḍo""}]",True,True
LLM-002973,That i  not mi tre  of the hou damsao .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,That is not mistress of the house.,"[{""slot"": ""noun"", ""headword"": ""damsao""}]",True,True
LLM-002974,labṛaṅ,,,,medium,generated_santali_5k.csv,,dhunạu,"[{""slot"": ""noun"", ""headword"": ""labṛaṅ""}]",True,True
LLM-002975,he/ he doe  not brui khamḍa .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does not bruise.,"[{""slot"": ""noun"", ""headword"": ""khamḍa""}]",True,True
LLM-002976,"There are/i  twelve appeal for ju tice , bahao .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"There are/is twelve appeal for justice, an.","[{""slot"": ""noun"", ""headword"": ""bahao""}]",True,True
LLM-002977,you do to jingle in/at  ite of a hou aṭhṛẽ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do to jingle in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""aṭhṛẽ""}]",True,True
LLM-002978,There i  gravity in/at  ḍhaṅ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is gravity in/at star.,"[{""slot"": ""noun"", ""headword"": ""ḍhaṅ""}]",True,True
LLM-002979,Plea gob peak .,,,,medium,generated_high_confidence_sentence_eaf.csv,,Please speak.,"[{""slot"": ""noun"", ""headword"": ""gob""}]",True,True
LLM-002980,you do not exa perate with noi bhạṇḍaṅ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do not exasperate with noise.,"[{""slot"": ""noun"", ""headword"": ""bhạṇḍaṅ""}]",True,True
LLM-002981,hajrao,,,,medium,generated_santali_5k.csv,,gabao,"[{""slot"": ""noun"", ""headword"": ""hajrao""}]",True,True
LLM-002982,he/ he doe  to fu e in/at courtyard of hou bohao .,,,,medium,santali_synthetic_40k_sentences.csv,,he/she does to fuse in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""bohao""}]",True,True
LLM-002983,we do not di tạlik .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,we do not distil.,"[{""slot"": ""noun"", ""headword"": ""tạlik""}]",True,True
LLM-002984,buṭuń,,,,medium,generated_santali_5k.csv,,goco,"[{""slot"": ""noun"", ""headword"": ""buṭuń""}]",True,True
LLM-002985,"Thi  i  not incline , khackhacao .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"This is not incline, an.","[{""slot"": ""noun"", ""headword"": ""khackhacao""}]",True,True
LLM-002986,"he/ he did accu tombṛe ,  to .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"he/she did accuse, to.","[{""slot"": ""noun"", ""headword"": ""tombṛe""}]",True,True
LLM-002987,"ạṅk̇us ,  I too can hear  uch a  ound .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"Yes, I too can hear such a sound.","[{""slot"": ""noun"", ""headword"": ""ạṅk̇us""}]",True,True
LLM-002988,Thi  i  a unvarni hed radiance before  unri masrao .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is a unvarnished radiance before sunrise.,"[{""slot"": ""noun"", ""headword"": ""masrao""}]",True,True
