gt_source,gt_id,gt_santali,gt_english,gt_bangla,gt_extra
output_layoutA (1).csv,18,me.jaŋsɛʔiɲ ɟɔma oʈo kaʔa,I will submit it the day after tomorrow.,,day.after.tomorrow-1SG:SUBJ submit put FUT-FIN-FIN
output_layoutA (1).csv,19,ɟano̯͡aɾi ɾejaʔ pɘhil t̪ɘɾikʰkʰɔn kilɘs ɛhɔbɔʔa,Classes will start from January 1st.,,January LOC-GEN first date-ABL class start-INCH-FIN
output_layoutA (1).csv,20,unhilɘʔ unid̪ɔ iskulkʰɔn naɔ̯͡a put̪ʰi͡i̯ ɲaːma,On that day he will be given new books from school.,,3SG-day 3SG-TOP school-ABL new book give-PASS-FIN
output_layoutA (1).csv,21,amd̪ɔ uni lɘgit̪̚ʔ iskul kic̚ɾiʔɛm bɛnaɔ̯͡a,You will make a school uniform for him.,,2SG-TOP 3SG for school dress-2SG:SUBJ make-FIN
output_layoutA (1).csv,22,unid̪ɔ mit̪̚ʔʈɛn bɛghɔ̃ kiɾiɲa͡i̯ hojoʔa,Have to buy him a bag too.,,3SG-TOP one-CLSSFR bag buy-also become-INCH-FIN
output_layoutA (1).csv,23,iɲ pɘhil t̪ɘɾikʰ uni sɔŋgɛkat̪ɛt̪̚ iskuliɲ hɘɟu.a,I will bring him to the school on the 1st of the month.,,1SG first date 3SG with-CVB school-1SG:SUBJ come-FIN
output_layoutA (1).csv,24,biɾ ɾɛ a͡i̯malekan d̪aɾe mena.a,There are many types of trees in the forest.,,forest LOC many-kind tree exist-FIN-FIN
output_layoutA (1).csv,25,biɾ ɾe.jaʔ d̪aɾeɾɛ cɛ̃ɽɛ̃koko t̪ukɘ.ja,Birds nest in forest trees.,,forest LOC-GEN tree-LOC bird-PL-PL nest-IPFV-FIN-FIN
output_layoutA (1).csv,26,biɾ ɾɛ a͡i̯malekan ɟɔ ɲɛlɛɾasa aɾ sahanko ɲamɔ.a,"A variety of fruits, honey and wood are found in the forest.",,forest LOC many-kind fruit honey and wood-PL get-IPFV-FIN
output_layoutA (1).csv,27,biɾ ɾe.jaʔ d̪aɾe sɛ kaʈʰt̪ɛ ɔɽaʔd̪u͡ɘɾ bɛna͡o̯ʔa,Houses are made of forest trees or wood.,,forest LOC-GEN tree or wood-ABL house-GEN make-PASS-FIN
output_layoutA (1).csv,28,gɘhiɽ biɾ ɾɛ t̪ɘɾup̚ʔ bana kul ɟel hɘt̪isa͡o̯ a͡i̯malekan ɟibku giɾɘbɘsiʔkana,"Various animals including tigers, bears, lions, deer, elephants live in dense forests.",,dense forest LOC tiger bear lion deer elephant-with many-kind animal-PL live-PROG-FIN
output_layoutA (1).csv,29,ɟaha͡i̯ ɛskaɾ biɾɾeko cala͡o̯lɛnkʰan a.jaʔ muhim ho͡i̯ d̪aɽe.jaʔa,Going alone in the forest can be dangerous.,,whoever alone forest-LOC-PL go-PERF-COND 3SG-GEN danger become able-FIN-FIN
output_layoutA (1).csv,30,biɾ d̯ɔ d̪ʰɘɾt̪i aɾ mano̯͡ai̯ baɲca͡o̯ d̪ɔhɔ.ɔ̆akat̪̚ʔko͡a,Forests keep people and the earth alive.,,forest TOP earth and human keep.alive maintain-PERF-FIN-PL
output_layoutA (1).csv,31,hɔ͡i̯ bɘɾuɽ aɾ ɖubɘ kʰɔn biɾ d̪ɔ abo͡i̯ ɾukʰi̯͡ɘ d̪ɔhɔ.jɛt̪̚ʔbona,Forests protect us from storms and floods.,,storm wind and flood ABL forest TOP 1PL.INCL protect maintain-FIN-1PL
output_layoutA (1).csv,32,mano̯͡͡a t̪inɘʔko ɟɘstiʔkana biɾ unɘʔ t̪ʰɔɽaʔkana,"As the number of people is increasing, the forests are decreasing.",,human number-PL increase-PROG forest decrease-PROG
output_layoutA (1).csv,33,biɾ t̪ʰɔɽalɛnkʰan hɘt̪i at̪oɾɛko hiɟu.a,Elephants migrate to villages when forests decrease.,,forest decrease-PERF-COND elephant village-LOC-PL come-FIN
output_layoutA (1).csv,34,biɾ ɾɛn hɘt̪i kʰɛt̪ ɾe.jaʔ pʰɔsɔlko bɘɽiɟa,Forest elephants damage field crops.,,forest-GEN elephant field LOC-GEN crop-PL damage-FIN-FIN
output_layoutA (1).csv,35,hɘt̪ikʰɔn baɲca͡o̯ lɘgit̪̚ʔt̪ɛ hɔɽko ɲind̪ɘ ɛbʰɛnkat̪ɛʔko paɾha.ja,Then people keep vigil at night to protect from elephants.,,elephant-ABL protect for-ABL people-PL sleep forgo-CVB-PL guard-FIN-FIN
output_layoutA (1).csv,36,biɾɾe.jaʔ d̪aɾenɘɽikʰɔn a͡i̯malekan ɾan t̪e.jaɾɔ.a,Various medicines are prepared from the trees and leaves of the forest.,,forest-LOC-GEN tree-leaf-ABL many-kind medicine make-CAUS-PASS-FIN
output_layoutA (1).csv,37,biɾ kʰɔn mãt̪̚ʔ ɘgukat̪ɛ ɔɽaʔɾe.jaʔ kʰunʈi aɾ ʈɘʈiko t̪e.jaɾa,The fences and poles of the house are made by fetching bamboos from the forest.,,forest ABL bamboo bring-CVB house-LOC-GEN post and fence-PL make-FIN
output_layoutA (1).csv,38,biɾ ɾe.jaʔ sɘ͡o̯ɽit̪ɛ ɔɽaʔɾe.jaʔ sat̪eko d̪aːba,Houses are covered with the forest thatch.,,forest LOC-GEN thatch-ABL house-LOC-GEN roof-PL cover-PASS-FIN
output_layoutA (1).csv,39,baŋlad̪isɘmɾɛn ɟɘst̪ibʰag hɔɽ at̪oɾɛko giɾɘbɘsiʔkana,Most of the people of Bangladesh live in the villages.,,Bangladesh-GEN most.part people village-LOC-PL live-PROG-FIN
output_layoutA (1).csv,40,at̪oɾɛn hɔɽ lɘgit̪̚ʔ mit̪̚ʔʈɛn haʈbaɟaɾ d̪ɔ ɘɖi ɟɘɾuɽ miʈɛn ʈʰɘ͡i̯kana,Haat-bazaar is a very useful place for the village people.,,village-GEN people for one-CLSSFR market TOP very necessary one-CLSSFR place-FIN
output_layoutA (1).csv,41,nɔnɖɛ ako̯͡͡aʔ ɟɘɾuɽ ɟinisku kiɾiɲ ɘkʰɾiɲ ho.joʔkana,Here their useful goods are bought and sold.,,here 3PL-GEN necessary thing-PL buy sell become-INCH-FIN
output_layoutA (1).csv,42,hɘʈi̯͡ɘ baɟaɾɾɛ kisɘnko d̪ɔ pʰɔsɔlko ɘkʰɾiɲa aɾ ɟɘli̯͡ɘkod̪ɔ hakoko ɘkʰɾiɲko̯͡a,"Farmers sell their crop in the market, fishermen sell their fish.",,market market-LOC farmer-PL TOP crop-PL sell-FIN and fisherman-PL-TOP fish-PL sell-PL-FIN
output_layoutA (1).csv,43,ɛkɛn kiɾiɲ ɘkʰɾiɲd̪ɔ baŋ hɘʈi̯͡ɘɾɛ at̪oɾɛn hɔɽ mit̪̚ʔhɔɽ sã͡o̯t̪ɛ aɾ mit̪̚ʔ hɔɽaʔ ɲɛpɛl ɲapamhɔ̃ ho.jo.a,"Not only shopping, but the village people also meet each other in the haat.",,only buy sell-TOP NEG market-LOC village-GEN people one-person with-ABL and one-person meet encounter-also become-INCH-FIN
output_layoutA (1).csv,44,hɘʈi̯͡ɘd̪ɔ hap̚t̪aɾɛ baɾd̪in d̪uɽubɔʔa mɛnkʰan baɟaɾd̪ɔ d̪ʰinɘmd̪in d̪uɽubɔʔa,"The haat sits two days a week, but the bazaar sits every day.",,market-TOP week-LOC two-day sit-INCH-FIN but bazaar-TOP daily sit-INCH-FIN
output_layoutA (1).csv,45,hɘʈi̯͡ɘ ɾe.jaʔ ɔk̚t̪ɛd̪ɔ tikin kʰɔn ɘ.jup̚ʔ hɘbiʲc̚ʔ bic̚kɔm baɟaɾ ɾijaʔ ɔkt̪ɛd̪ɔ sɛt̪aʔkʰɔn t̪ikin hɘbiʲc̚ʔ,"The haat hours are from noon to evening, while the bazaar hours are from morning to noon.",,market LOC-GEN time-TOP noon ABL evening until but bazaar LOC-GEN time-TOP morning-ABL noon until
output_layoutA (1).csv,46,hɘʈi̯͡ɘkʰɔn ɟɘɾuɽ ɟinisku kiɾiɲkat̪ɛt̚ʔ at̪oɾɛn hɔɽ ako̯͡aʔ okulɘnko meʈao̯͡a,People of the village meet their needs by buying useful items from the haat.,,market-ABL necessary thing-PL buy-CVB village-GEN people 3PL-GEN need-PL-PL fulfil-FIN
output_layoutA (1).csv,47,sed̪a͡i̯d̪ɔ gaɖa aɽeɾɛ maɾaŋ maɾaŋ hɘʈi̯͡ɘ baɟaɾ d̪uɽubɔʔkan t̪ahɛ̃na,Earlier there used to be big haat-bazaars on the banks of the river.,,before-TOP river bank-LOC big big market bazaar sit-INCH-HAB PST-FIN
output_layoutA (1).csv,48,nit̪̚ʔ algat̪ɛ cala͡o̯ d̪aɽe.jaʔ noŋkan ʈʰɘ͡i̯ɾɛ hɘʈi̯͡ɘ baɟaɾ d̪uɽubɔʔkana,Now the haat-bazaar sits in an easily accessible place.,,now easy-CVB go able-GEN such place-LOC market bazaar sit-INCH-FIN
output_layoutA (1).csv,49,kɘʈiʲc̚ʔ bid̪ɘlɾɛ iɲ ɘpuɲ sã͡ɔ̯t̪ɛ hɘʈi͡ɘ̯ɲ calaʔkan t̪ahɛ̃na aɾ a͡i̯ma lɛkan kʰilɘʈ ɟiniskoɲ kiɾiɲ ɘgu.jɛt̪̚ʔkan t̪ahɛna,"When I was a child, I used to go to the haat with my father, and buy toys.",,child time-LOC 1SG father-1SG:GEN with-ABL market-1SG:SUBJ go-HAB-FIN and many-kind toy thing-PL-1SG:SUBJ buy bring-FIN-HAB PST-FIN
output_layoutA (1).csv,1,ɔt̪ʔɾɛ mit̪ʔ ʈʰɔp ɲɛlɛɾasa ɲuːɾakan t̪ahɛ̃kana,A drop of honey was on the ground.,,ground-LOC one drop honey lie-PROG-COP be-PROG-FIN
output_layoutA (1).csv,2,paɾɔm calaʔ ɟɔkʰɛʲcʔ miʔʈɛʲcʔ mũʲcʔ ɲɛlɛɾasa sɔi̯ ɲamked̪a,An ant passing by smelled that honey.,,pass go time-EMPH one-CLF ant-EMPH honey smell get-PST.TR-FIN
output_layoutA (1).csv,3,uni mũʲcʔ d̪ɔ miʔsɛʲcʔ kʰɔʲcʔ ɲɛɭɛɾasa ɲuɲui̯ ɛhɔp̚ʔena,The ant started consuming honey from one side.,,3SG ant-EMPH TOP one-side-EMPH from-EMPH honey eat-RDPL-3SG begin-PST-INTR-FIN
output_layoutA (1).csv,4,mit̪ʔd̪ʰaɔ̯ ɲɛlɛɾasa ɲu kat̪ɛt̪ʔ ɘɖi sibil ked̪e.ja aɾ uni d̪ɔ ɲuɲut̪igei̯ t̪ãhɛi̯na,After consuming once he was very amused and kept eating.,,one-time honey eat CVB-EMPH very tasty PST.TR-3SG.OBJ-FIN and 3SG TOP eat-CONT-3SG-EMPH-3SG be-3SG-INTR-FIN
output_layoutA (1).csv,5,ɲɛlɛɾasa ɲu ɲut̪ɛ uni.jaʔ laʲcʔ d̪ɔ pʰulɘɔ̯ɛnt̪a.ja ɛnɾɛhɔ̃ ɲɛlɛɾasa ɲuɲu d̪ɔ bai̯ bɘgi.jad̪a,"His stomach swelled as he kept devouring the honey, but still he did not stop eating.",,honey eat-CONT-3SG 3SG-GEN belly-EMPH TOP swell-PST-COP-FIN even.then-EMPH honey eat-RDPL TOP NEG-3SG leave-PST.TR-FIN
output_layoutA (1).csv,6,ɲɛlɛɾasa ɲuɲut̪ɛ unid̪ɔ ɲɛlɛɾasa t̪alaɾɛi̯ bɔlɔi̯na aɾ a.jaʔ ɟaŋga d̪ɔ ɲɛlɛɾasaɾɛ t̪ʰɘli.jɛnt̪a.ja,"While consuming, he stepped in between drops of honey and got his foot stuck in the honey.",,honey eat-CONT-3SG 3SG-TOP honey middle-LOC-3SG enter-3SG-INTR-FIN and 3SG-GEN leg TOP honey-LOC stick-3SG-INTR-COP-FIN
output_layoutA (1).csv,7,baɲcaʔ lɘgit̪ʔ a.jaʔ kaʈa t̪inɘʔɛ ɔcɔʔɛʔt̪a.ja unɘʔgi bʰit̪ɾisɛʲcʔɛ bɔlɔ cala͡o̯ɛna,"The more he tried to get his foot out, the more he sank inward.",,escape-INF for 3SG-GEN leg how.much-3SG release-3SG.OBJ-COP-FIN that.much-EMPH inside-side-EMPH-3SG enter go-PST.INTR-FIN
output_layoutA (1).csv,8,sahɛ̃t̪ʔ bɔnd̪ɔ.jɛnt̪a͡i̯t̪ɛ uni muʲcʔ d̪ɔ mit̪ʔgʰɘɽi t̪ai̯nɔmɛ gɔʲcʔɛna,At one point the ant suffocated and died.,,breath stop-3SG-PST-COP-3SG-INST 3SG ant-EMPH TOP one-moment stay-PUNCT die-PST-INTR-FIN
output_layoutA (1).csv,9,a.jaʔ lalɔcʔ ijɘt̪ɛ uni mũʲcʔ d̪ɔi̯ gɔʲcʔena,The ant died due to its greed.,,3SG-GEN greed-EMPH cause-INST 3SG ant-EMPH TOP-3SG die-PST-INTR-FIN
output_layoutA (1).csv,10,mit̪ʔʈɛn t̪ɘɾup̚ʔ aɾ mit̪ʔʈɛn suk̚ɾi mit̪ʔʈɛn kuɲɾɛː d̪aʔ ɲukin cala͡o̯lɛna,A tiger and a pig went to a well to drink water.,,one-CLF tiger-EMPH and one-CLF pig one-CLF well-LOC water drink-3DU go-PST-FIN
output_layoutA (1).csv,11,mɛnkʰan ɔkɔi̯ lahaɾɛ d̪aʔɛː ɲu.ja noa̯ ni̯ɘt̪ɛ ɘkint̪alaɾɛ kɘpɘɾiɘo̯ laga͡ɔ̯ɛna,But they quarreled over who would drink the water first.,,but who-3SG before-LOC water-3SG drink-FIN this regarding-INST 3DU-middle-LOC quarrel begin-PST-FIN
output_layoutA (1).csv,12,t̪ɘɾup̚ʔ ɔkalɛkat̪ɛhɔ̃ suk̚ɾi lahaɾɛ d̪aʔ ɲu ucu bai̯ kʰɔɟlɛna,The tiger did not want to let the pig drink the water first.,,tiger-EMPH any-way-INST-EMPH pig before-LOC water drink let NEG-3SG want-PST-FIN
output_layoutA (1).csv,13,suk̚ɾi hɔ̃ t̪ɘɾup̚ʔ lahaɾɛ d̪aʔ ɲu ucu d̪ɔ bai̯ ɾɛbɛnlɛna,The pig also refused to let the tiger drink the water first.,,pig also tiger-EMPH before-LOC water drink let TOP NEG-3SG agree-PST-FIN
output_layoutA (1).csv,14,d̪aɾeɾɛ d̪uɽup̚ʔ kat̪ɛ miʔ ɟʰãk gid̪i d̪ɔ ɘkinaʔ noa̯ gʰɔʈɔnako ɲɛlɛt̪ʔkant̪ãhɛna,A group of vultures sitting on the tree was observing their situation.,,tree-LOC sit-EMPH CVB one group vulture TOP 3DU-GEN this event-3PL see-PROG-COP-stay-INTR-FIN
output_layoutA (1).csv,15,t̪ɘɾup̚ʔ aɾ suk̚ɾikin gɔʲcʔlɛnkʰan gid̪ikod̪ɔ uŋkinaʔ ɟil jɔmko hud̪isɔʔkan t̪ahɛna,"When the tiger and the pig would die, vultures were thinking about eating their flesh.",,tiger-EMPH and pig-3DU die-PST-INTR-when vulture-3PL-TOP 3DU-GEN flesh eat-3PL think-PROG be-INTR-FIN
output_layoutA (1).csv,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup̚ʔ nɔai̯ buɟʰhɘo̯ked̪a aɾ suk̚ɾi.jɛ mɛt̪ade.ja,At some point the tiger understood this and told the pig.,,one time tiger-EMPH this-3SG understand-PST.TR-FIN and pig-3SG say-PST.TR-3SG.OBJ-FIN
output_layoutA (1).csv,17,nɔa̯ t̪a.jɔm unkin kɘpʰɘɾiɘo̯ t̪ʰiɾkat̪ɛ banahɔɽge d̪aʔkin ɲu ked̪a aɾ t̪ɛt̪aŋkin maɾaɔ̯ked̪a,Then they stopped fighting and both drank water and quenched their thirst.,,this after that-3DU quarrel stop-CVB both-person-EMPH water-3DU drink PST.TR-FIN and thirst-3DU finish-PST.TR-FIN
output_layoutA (1).csv,18,mobaĭlt̪ɛ sɘŋgiɲɾɛn hɔɽ sãɔ̯t̪ɛhɔ̃ kat̪ʰam ɾɔɽ d̪aɽe.jaʔa,It is easy to talk to the distant people with a mobile.,,mobile-INST far-GEN person with-INST-also word-2SG speak able-FIN-FIN
output_layoutA (1).csv,19,mobaĭlt̪ɛ pɛɽakoa̯ʔ boge ɟud̪ɘhɔm baɖai̯ d̪aɽe.jaʔa,Relatives can be inquired through mobile.,,mobile-INST relative-3PL-GEN good news-EMPH-2SG know able-FIN-FIN
output_layoutA (1).csv,20,mobaĭlt̪ɛ seɾeɲ aɲɟɔmɔʔa pʰɔʈɔ ɾakabɔʔa senema aɾ naʈɔk̚ ɲɛlɔ.a,"Mobile can be used to listen to music, take pictures and watch movies.",,mobile-INST song listen-PASS-FIN photo take-PASS-FIN cinema and drama see-PASS-FIN
output_layoutA (1).csv,21,mobaĭlt̪ɛm hisɘb d̪aɽeoa̯ʔa aɾ ɔk̚t̪ɛhɔm baɖai̯ d̪aɽe.jaʔa,"Besides, numbers can be calculated and the time can be checked on the mobile.",,mobile-INST-2SG calculation able-PASS-FIN and time-EMPH-2SG know able-FIN-FIN
output_layoutA (1).csv,22,pɘhil pɘhil d̪ɔ mobaĭlɾe.jaʔ d̪am ɘɖi ɟɘst̪i t̪ahɛ̃kana ɔna i̯ɘt̪ɛ hɔɽd̪ɔ mobaĭl baku kiɾiɲ d̪aɽe.jaʔkant̪ahɛ̃na,Initially the price was high so most people could not afford the mobile.,,first first TOP mobile-GEN price very high stay-COP-FIN that cause-INST person-TOP mobile NEG-3PL buy able-FIN-COP-stay-INTR-FIN
output_layoutA (1).csv,23,unɾɛ d̪ɔkanɾɛ cala͡o̯kat̪ɛt̪ʔ ʈakat̪ɛ kat̪ʰa ɾɔɽ ho.joʔkan t̪ahɛ̃na,"At that time, we had to go to the shop and talk with money.",,that-LOC shop-LOC go-CVB-EMPH money-INST word speak become-PASS-COP stay-INTR-FIN
output_layoutA (1).csv,24,mɛnkʰan nit̪ d̪ɔ ɖʰeɾ hɔɽ ʈʰɛnge mobaĭl mena.a,But now most people have mobile phones.,,but now TOP many person near-EMPH mobile exist-FIN
output_layoutA (1).csv,25,mobai̯ltege nit̪ d̪ɔ ʈaka kolo.a aɾ ʈaka ɲamɔ.a,Money can now be paid and received through mobile.,,mobile-INST.EMPH now TOP money send-FIN and money get-PASS-FIN
output_layoutA (1).csv,26,mobaĭlɾɛ inʈaɾneʈ̚hɔ̃ku bɛbɔhaɾa,The Internet can be used/run on mobile.,,mobile-LOC internet-also-3PL use-FIN
output_layoutA (1).csv,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa,We can even study on the internet/online.,,internet-INST-2SG read study able-FIN-FIN
output_layoutA (1).csv,28,mit̪ʔd̪in mĭt̪ʔʈɛn kɘhũ ɘɖiː ãːʈ t̪et̪aŋked̪e.ja,One day a crow got very thirsty for water.,,one-day one-CLF crow very thirst feel-PST.TR-3SG.OBJ-FIN
output_layoutA (1).csv,29,hant̪ɛnat̪ɛ kɔ.jɔʔbaɽa kat̪ɛ unid̪ɔ ɾacaɾɛ mit̪ʔʈɛn hasaɾe.jaʔ kanɖai̯ ɲɛlɲamked̪a,"Meanwhile, looking here and there, it saw an earthen pitcher in the yard.",,here-there-DIR look-around CVB 3SG-TOP yard-LOC one-CLF clay-GEN pitcher-3SG see-find-PST.TR-FIN
output_layoutA (1).csv,30,mɛnkʰan d̪aʔd̪ɔ t̪ahɛkana kanɖaɾe.jaʔ ɛkalt̪ɛ lat̪aɾ ɟalat̪ʔɾɛ,But the water was at the bottom of the pitcher.,,but water-TOP stay-COP-FIN pitcher-GEN very-INST below bottom-EMPH-LOC
output_layoutA (1).csv,31,ɔna kakʰant̪ɛ kɘhũd̪ɔ ɔna d̪aʔ bai̯ ɲu d̪aɽɛ.jad̪a,Because of this the crow could not drink that water.,,that reason-INST crow-TOP that water NEG-3SG drink able-PST.TR-FIN
output_layoutA (1).csv,32,unɾɛ kɘhũd̪ɔ mit̪ʔʈɛn upɘ.jɛ uɖuŋked̪a,Then the crow thought of a way.,,that-LOC crow-TOP one-CLF way-3SG-3SG bring.out-PST.TR-FIN
output_layoutA (1).csv,33,uni d̪ɔ ɔna kanɖa bʰit̪ɾiɾɛ d̪ʰiɾiɾe.jaʔ kuʈ̚ɾɘ giɖii̯ laga͡o̯ɛna,It started throwing pieces of stone into that pitcher.,,3SG TOP that pitcher inside-LOC stone-GEN piece throw-3SG begin-PST-FIN
output_layoutA (1).csv,34,d̪ʰiɾi kuʈ̚ɾɘ ɟɔma͡o̯ ɟɔma͡o̯t̪ɛ d̪aʔ d̪ɔ kanɖa ɾe.jaʔ mɔcaʈʰɛn hɛʲcʔɛna,The stones accumulated and the water came to the mouth of the pitcher.,,stone piece collect collect-INST water TOP pitcher-GEN mouth-near come-PST-INTR-FIN
output_layoutA (1).csv,35,kɘhũ d̪ɔ unɾɛ ɔna d̪aʔɛ ɲuː ked̪a,The crow then drank that water.,,crow TOP that-LOC that water-3SG drink PST.TR-FIN
output_layoutA (1).csv,36,baŋlad̪es ai̯ma pɘɾsi aɾ ai̯ma ɟɘt̪i ɾe.jaʔ mit̪ʔʈɛn d̪isɘm,Bangladesh is a multilingual and multi-racial country.,,Bangladesh many language and many ethnicity-GEN one-CLF country
output_layoutA (1).csv,37,noa̯ d̪isɘmɾɛ baŋgali bɛgɔɾhɔ̃ noŋka mɔ̃ɽɛgɛlgɔʈɛn ɟɘt̪iɾɛn hɔɽko giɾɘbɘsiʔkana,"In addition to the Bangalees, about 50 other nationalities live in this country.",,this country-LOC Bengali besides-also like five-ten-CLF ethnicity-GEN person-3PL settle-live-COP-FIN
output_layoutA (1).csv,38,baŋgaliko lekage oŋkoa̯ʔhɔ̃ ɟud̪ɘ pɘɾsi aɾ ni.jɘm ɘɾi mena.a,"Like the Bangalees, they also have distinct languages and customs.",,Bengali-3PL like-EMPH 3PL-GEN-also different language and custom tradition exist-FIN
output_layoutA (1).csv,39,bɛo̯haɾ t̪ʰoɽa ho.joʔkan kakʰant̪ɛ ai̯ma pɘɾsiko ad̪ɔʔkana,Many languages are disappearing due to lack of usage.,,use little become-PASS-COP reason-INST many language-3PL lose-PASS-COP-FIN
output_layoutA (1).csv,40,gid̪ɾɛko lɘgit̪ʔ apnaɾ pɘɾsit̪ɛ ɔlɔʔ paɽha͡o̯ ɟɘɾuɽa,It is important for children to study in their own language.,,child-3PL for own language-INST read study necessary-FIN
output_layoutA (1).csv,41,gid̪ɾɘ bid̪ɘlɾɛ gɔgɔ pɘɾsit̪ɛ ɔlɔʔ paɽha͡o̯ baŋ hoi̯lɛnkʰan t̪a.jɔmt̪ɛ apnaɾ pɘɾsi aɾ cet̪ʔ baŋ ho.joʔkana,"If one does not study in their mother language in childhood, one does not learn their own language later.",,child age-LOC mother language-INST read study NEG become-3SG-PST-when after-INST own language and learn NEG become-PASS-COP-FIN
output_layoutA (1).csv,42,iɲd̪ɔ iɲaʔ pɘɾsiɲ d̪ulɘɽaʔa,I love my language.,,1SG-TOP 1SG-GEN language-1SG love-FIN-FIN
output_layoutA (1).csv,43,iɲd̪ɔ iɲaʔ d̪isɘmiɲ d̪ulɘɽed̪a,I love my country.,,1SG-TOP 1SG-GEN country-1SG love-PRS.TR-FIN
output_layoutA (1).csv,44,iɲaʔ sɔneɾ baŋla iɲd̪ɔ amiɲ d̪ulɘɽɛt̪ʔme.ja,"My golden Bangla, I love you.",,1SG-GEN golden Bengal 1SG-TOP 2SG-1SG love-PROG-2SG.OBJ-FIN
output_layoutA (1).csv,45,ad̪ɔm pɘɾsi baŋla akʰɔɾko bɛo̯haɾa ad̪ɔm pɘɾsi iŋɾeɟi sɛ ɾoman akʰɔɾko bɛo̯haɾa aɾ ad̪ɔm pɘɾsi.jaʔd̪ɔ apnaɾaʔ akʰɔɾ mena.a,"Some languages use Bangalee fonts, some languages use English/Roman fonts, and some languages have their own fonts.",,some language Bengali letter-3PL use-FIN some language English or Roman letter-3PL use-FIN and some language-GEN-TOP own-GEN letter exist-FIN
output_layoutA (1).csv,46,babad̪ɔ mit̪ʔʈɛn gʰaɾɔ̃ɟɾɛn mukʰi̯ɘ hɔɽ,Father is the head person/man of a family.,,father-TOP one-CLF family-GEN head person
output_layoutA (1).csv,47,uni d̪ɔ gʰaɾɔɟɾe.jaʔɛ ɲɛɭbaɽa.ja,He takes care of the family.,,3SG TOP family-GEN-3SG look.after-FIN
output_layoutA (1).csv,48,iɲbaba d̪ɔ kʰɛt̪ɾɛ kɘmikat̪ɛt̪ʔɛ kɘmhɘ.jɛt̪ʔkant̪ahɛ̃na,My father used to earn by working in agricultural fields.,,1SG-father TOP field-LOC work-CVB-EMPH-3SG earn-3SG-PROG-COP-stay-INTR-FIN
output_layoutA (1).csv,49,babaʈʰɛnkʰɔn iɲd̪ɔ ɔlɔʔ aɾ paɽha͡ɔ̯iɲ cit̪ʔakad̪a,I have learned to read and write from my father.,,father-from-ABL 1SG-TOP read and study-1SG learn-PRF.TR-FIN
output_layoutA (1).csv,50,ɔk̚t̪ɛ ɔk̚t̪ɛ iskul cʰuʈilɛnkʰan ɲɛlɘɲ baba d̪ɔ iɲlɘgit̪ʔ iskul baɾhɛɾɛi̯ t̪eŋgo.ăkana,"Sometimes when the school hours were over, I saw my father standing outside the school for me.",,time time school holiday-PST-when see-FIN-1SG father TOP 1SG-for school outside-LOC-3SG stand-PRF.INTR-FIN
output_layoutA (1).csv,51,biɖɘ͡o̯ɾɛ bʰage ɾeɟal t̪a.jɔm babaɔ̯aʔ mɛ̃t̪ʔd̪aʔiɲ ɲɛl lɛd̪a,I saw tears in my father's eyes after getting good results in the exam.,,exam-LOC good result after father-GEN eye-water-1SG see PST.TR-FIN
output_layoutA (1).csv,52,unɾɛ bɘɲbaɖai̯kant̪ahɛ̃na ai̯mahɔɽ ɾɘskɘlɛnkʰanhɔ̃ ku ɾaːga,I did not know that many people cry even when they are happy.,,that-LOC NEG.1SG-know-COP-stay-INTR-FIN many-person joy-PST-when-also 3PL-cry-FIN
output_layoutA (1).csv,53,baba aʲcʔt̪ɛt̪ʔhɔ̃ ɟɘst̪i ba͡i̯ ɔlɔʔ paɽha͡o̯ d̪aɽe.jakad̪a,Father himself could not study much.,,father self-EMPH-INST-EMPH-also much NEG-3SG read study able-PRF.TR-FIN
output_layoutA (1).csv,54,mɛnkʰan unii̯ kʰɔɟlɛna iɲ e.meɲ pas ma,But he wanted me to pass MA.,,but 3SG-3SG want-PST-FIN 1SG M.A.-1SG pass-2SG-FIN
output_layoutA (1).csv,55,uni ɔk̚t̪ɛ ɔk̚t̪ɛ d̪akaut̪u kɘmiɾɛ gɔgɔhɔ̃.jɛ gɔɽɔ.ai̯kan t̪ahɛ̃na,He sometimes helped my mother in cooking.,,3SG time time rice-curry work-LOC mother-also-3SG help-3SG.OBJ-COP stay-INTR-FIN
output_layoutA (1).csv,56,baba t̪inɾɛi̯ haɽam lena unɾɛ iɲ uniɲ ɟɔt̪ɔnăkadi.ja,I took care of father when he got old.,,father when-LOC-3SG old PST-FIN that-LOC 1SG 3SG-1SG care-PRF.TR-3SG.OBJ-FIN
output_layoutA (1).csv,57,kɘʈiʲcʔkʰɔnge baba d̪ɔ iɲɾɛn paɲɟalek hɔɽ kanai̯,"From my childhood, my father was a person I could follow.",,small-EMPH-ABL-EMPH father TOP 1SG-GEN follow-like person COP-FIN-3SG
output_layoutA (1).csv,58,babai̯ɲ d̪isɘlekʰan nit̪hɔ̃ iɲ ɾaʔ ɾaʔiɲ ɘi̯kɘo̯a,I still feel like crying when I remember my father.,,father-3SG-1SG remember-3SG.OBJ-when now-also 1SG cry cry-1SG come-INCH-FIN
