file,utterance_id,root_annotation_id,root_tier,start_ms,end_ms,ref,mb,gl,ft,ipa,bangla,english,ipa_original,ipa_normalized,segmentation,gloss,notes,all_tiers_json
santali_glossed_new.eaf,7,a7,ref,13200,15200,no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛn ho.jo.a,no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛn ho.jo-a,this time without eat-CVB NEG stay become-FIN,During this time fasting is not permitted.,,,,,,,,,"{""ft"": [""During this time fasting is not permitted.""], ""gl"": [""this time without eat-CVB NEG stay become-FIN""], ""mb"": [""no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛn ho.jo-a""], ""ref"": [""no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛn ho.jo.a""]}"
santali_glossed_new.eaf,8,a8,ref,15400,17400,gɔgɔ hɔɽ-aʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.j-a,gɔgɔ hɔɽ-aʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.j-a,mother person-GEN body so.that very much NEG heavy-IPFV-3SG that-also see become-FIN,We have to be careful so that the mother's body does not become too heavy.,,,,,,,,,"{""ft"": [""We have to be careful so that the mother's body does not become too heavy.""], ""gl"": [""mother person-GEN body so.that very much NEG heavy-IPFV-3SG that-also see become-FIN""], ""mb"": [""gɔgɔ hɔɽ-aʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.j-a""], ""ref"": [""gɔgɔ hɔɽ-aʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.j-a""]}"
santali_glossed_new.eaf,9,a9,ref,17600,19600,hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ hɔɽ-aʔ a͡i̯malɛkan ɾu̯͡ɘ haso ho͡i̯ d̪aɽe.j-aʔa,hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ hɔɽ-aʔ a͡i̯malɛkan ɾu̯͡ɘ haso ho͡i̯ d̪aɽe.j-aʔa,body very much heavy become-COND 3SG.DEF mother person-GEN various disease pain become can-FIN,"If the pregnant woman's body becomes too heavy, various diseases can attack.",,,,,,,,,"{""ft"": [""If the pregnant woman's body becomes too heavy, various diseases can attack.""], ""gl"": [""body very much heavy become-COND 3SG.DEF mother person-GEN various disease pain become can-FIN""], ""mb"": [""hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ hɔɽ-aʔ a͡i̯malɛkan ɾu̯͡ɘ haso ho͡i̯ d̪aɽe.j-aʔa""], ""ref"": [""hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ hɔɽ-aʔ a͡i̯malɛkan ɾu̯͡ɘ haso ho͡i̯ d̪aɽe.j-aʔa""]}"
santali_glossed_new.eaf,10,a10,ref,19800,21800,ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a,ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a,greetings doctor-2SG say-PROG-FIN,"Nipa: Hello, (Greetings)! Is the Doctor speaking?",,,,,,,,,"{""ft"": [""Nipa: Hello, (Greetings)! Is the Doctor speaking?""], ""gl"": [""greetings doctor-2SG say-PROG-FIN""], ""mb"": [""ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a""], ""ref"": [""ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a""]}"
santali_glossed_new.eaf,11,a11,ref,22000,24000,hɛɲ mɛn-ɛd̪-a,hɛɲ mɛn-ɛd̪-a,yes say-PROG-FIN,"Doctor: Yes, I am speaking.",,,,,,,,,"{""ft"": [""Doctor: Yes, I am speaking.""], ""gl"": [""yes say-PROG-FIN""], ""mb"": [""hɛɲ mɛn-ɛd̪-a""], ""ref"": [""hɛɲ mɛn-ɛd̪-a""]}"
santali_glossed_new.eaf,12,a12,ref,24200,26200,iɲ-ɾɛn kɔɽa gid̪ɾɘ-ɔ̯͡aʔ huʈgɘ-ɾi-t̪ɛ mand̪a aɾ ciɖiɾ ɛhɔb̚ʔ-akan-t̪a.j-a,iɲ-ɾɛn kɔɽa gid̪ɾɘ-ɔ̯͡aʔ huʈgɘ-ɾi-t̪ɛ mand̪a aɾ ciɖiɾ ɛhɔb̚ʔ-akan-t̪a.j-a,1SG-GEN boy child-GEN sudden-NMLZ-CVB cold and diarrhoea start-PRF-3SG-FIN,Nipa: My son got attacked by a sudden cold and diarrhoea.,,,,,,,,,"{""ft"": [""Nipa: My son got attacked by a sudden cold and diarrhoea.""], ""gl"": [""1SG-GEN boy child-GEN sudden-NMLZ-CVB cold and diarrhoea start-PRF-3SG-FIN""], ""mb"": [""iɲ-ɾɛn kɔɽa gid̪ɾɘ-ɔ̯͡aʔ huʈgɘ-ɾi-t̪ɛ mand̪a aɾ ciɖiɾ ɛhɔb̚ʔ-akan-t̪a.j-a""], ""ref"": [""iɲ-ɾɛn kɔɽa gid̪ɾɘ-ɔ̯͡aʔ huʈgɘ-ɾi-t̪ɛ mand̪a aɾ ciɖiɾ ɛhɔb̚ʔ-akan-t̪a.j-a""]}"
santali_glossed_new.eaf,13,a13,ref,26400,28400,am-ɾɛn gid̪ɾɘ-ɔ̯͡aʔ t̪inɘʔ umɘɾ,am-ɾɛn gid̪ɾɘ-ɔ̯͡aʔ t̪inɘʔ umɘɾ,2SG-GEN child-GEN how.much age,Doctor: How old is your child?,,,,,,,,,"{""ft"": [""Doctor: How old is your child?""], ""gl"": [""2SG-GEN child-GEN how.much age""], ""mb"": [""am-ɾɛn gid̪ɾɘ-ɔ̯͡aʔ t̪inɘʔ umɘɾ""], ""ref"": [""am-ɾɛn gid̪ɾɘ-ɔ̯͡aʔ t̪inɘʔ umɘɾ""]}"
santali_glossed_new.eaf,14,a14,ref,28600,30600,uni.j-aʔ umɘɾ gɛl cand̪o,uni.j-aʔ umɘɾ gɛl cand̪o,3SG-GEN age ten month,Nipa: He is 10 months old.,,,,,,,,,"{""ft"": [""Nipa: He is 10 months old.""], ""gl"": [""3SG-GEN age ten month""], ""mb"": [""uni.j-aʔ umɘɾ gɛl cand̪o""], ""ref"": [""uni.j-aʔ umɘɾ gɛl cand̪o""]}"
santali_glossed_new.eaf,15,a15,ref,30800,32800,uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a,uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a,3SG-GEN body-LOC what fever exist-FIN-Q,Doctor: Does he have a fever?,,,,,,,,,"{""ft"": [""Doctor: Does he have a fever?""], ""gl"": [""3SG-GEN body-LOC what fever exist-FIN-Q""], ""mb"": [""uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a""], ""ref"": [""uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a""]}"
santali_glossed_new.eaf,16,a16,ref,33000,35000,hɔɽmɔ-ɾɛ ɾu̯͡ɘ bɘnu-a t̪ɔbɛ hɔɽmɔ t̪ʰɔɽa lɔlɔ-ge mɛn-a-a,hɔɽmɔ-ɾɛ ɾu̯͡ɘ bɘnu-a t̪ɔbɛ hɔɽmɔ t̪ʰɔɽa lɔlɔ-ge mɛn-a-a,body-LOC fever NEG-FIN but body little warm-EMPH exist-FIN-FIN,"Nipa: Not a fever, but his body is slightly warm.",,,,,,,,,"{""ft"": [""Nipa: Not a fever, but his body is slightly warm.""], ""gl"": [""body-LOC fever NEG-FIN but body little warm-EMPH exist-FIN-FIN""], ""mb"": [""hɔɽmɔ-ɾɛ ɾu̯͡ɘ bɘnu-a t̪ɔbɛ hɔɽmɔ t̪ʰɔɽa lɔlɔ-ge mɛn-a-a""], ""ref"": [""hɔɽmɔ-ɾɛ ɾu̯͡ɘ bɘnu-a t̪ɔbɛ hɔɽmɔ t̪ʰɔɽa lɔlɔ-ge mɛn-a-a""]}"
santali_glossed_new.eaf,17,a17,ref,35200,37200,gid̪ɾɘ-ɔ̯͡aʔ ni̯͡ɘ halɔt̪̚ʔ t̪inɘʔ-din-kʰɔn,gid̪ɾɘ-ɔ̯͡aʔ ni̯͡ɘ halɔt̪̚ʔ t̪inɘʔ-din-kʰɔn,child-GEN this condition how.much-day-ABL,Doctor: How long has this condition been for the child?,,,,,,,,,"{""ft"": [""Doctor: How long has this condition been for the child?""], ""gl"": [""child-GEN this condition how.much-day-ABL""], ""mb"": [""gid̪ɾɘ-ɔ̯͡aʔ ni̯͡ɘ halɔt̪̚ʔ t̪inɘʔ-din-kʰɔn""], ""ref"": [""gid̪ɾɘ-ɔ̯͡aʔ ni̯͡ɘ halɔt̪̚ʔ t̪inɘʔ-din-kʰɔn""]}"
santali_glossed_new.eaf,18,a18,ref,37400,39400,hɔla ɲind̪ɘ-kʰɔn ni̯͡ɘ halɔt̪̚ʔ ɛhɔp̚ʔ-akan-t̪a.j-a,hɔla ɲind̪ɘ-kʰɔn ni̯͡ɘ halɔt̪̚ʔ ɛhɔp̚ʔ-akan-t̪a.j-a,yesterday night-ABL this condition start-PRF-3SG-FIN,Nipa: This situation started from last night.,,,,,,,,,"{""ft"": [""Nipa: This situation started from last night.""], ""gl"": [""yesterday night-ABL this condition start-PRF-3SG-FIN""], ""mb"": [""hɔla ɲind̪ɘ-kʰɔn ni̯͡ɘ halɔt̪̚ʔ ɛhɔp̚ʔ-akan-t̪a.j-a""], ""ref"": [""hɔla ɲind̪ɘ-kʰɔn ni̯͡ɘ halɔt̪̚ʔ ɛhɔp̚ʔ-akan-t̪a.j-a""]}"
santali_glossed_new.eaf,19,a19,ref,39600,41600,sɛt̪aʔ-kʰɔn uni t̪inɘʔ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a,sɛt̪aʔ-kʰɔn uni t̪inɘʔ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a,morning-ABL 3SG.DEF how.much-time-3SG defecate-PRF-FIN,Doctor: How many times has he defecated since morning?,,,,,,,,,"{""ft"": [""Doctor: How many times has he defecated since morning?""], ""gl"": [""morning-ABL 3SG.DEF how.much-time-3SG defecate-PRF-FIN""], ""mb"": [""sɛt̪aʔ-kʰɔn uni t̪inɘʔ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a""], ""ref"": [""sɛt̪aʔ-kʰɔn uni t̪inɘʔ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a""]}"
santali_glossed_new.eaf,20,a20,ref,41800,43800,sɛt̪aʔ-kʰɔn uniː mɔ̃ɽɛ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a,sɛt̪aʔ-kʰɔn uniː mɔ̃ɽɛ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a,morning-ABL 3SG.DEF five-time-3SG defecate-PRF-FIN,Nipa: He has defecated 5 times since morning.,,,,,,,,,"{""ft"": [""Nipa: He has defecated 5 times since morning.""], ""gl"": [""morning-ABL 3SG.DEF five-time-3SG defecate-PRF-FIN""], ""mb"": [""sɛt̪aʔ-kʰɔn uniː mɔ̃ɽɛ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a""], ""ref"": [""sɛt̪aʔ-kʰɔn uniː mɔ̃ɽɛ-d̪ʰa͡o̯-ɛ ʈɘnɖi.j-akad̪-a""]}"
santali_glossed_new.eaf,21,a21,ref,44000,46000,ʈɘnɖi-t̪ɛt̪̚ʔ-d̪ɔ cɛt̪̚ʔ lɛhɛɾ-ge.j-a sɛ kɛʈɛʲc̚ʔ-ge.j-a,ʈɘnɖi-t̪ɛt̪̚ʔ-d̪ɔ cɛt̪̚ʔ lɛhɛɾ-ge.j-a sɛ kɛʈɛʲc̚ʔ-ge.j-a,stool-NMLZ-TOP what thin-EMPH-FIN or thick-EMPH-FIN,Doctor: Is the stool thin or thick?,,,,,,,,,"{""ft"": [""Doctor: Is the stool thin or thick?""], ""gl"": [""stool-NMLZ-TOP what thin-EMPH-FIN or thick-EMPH-FIN""], ""mb"": [""ʈɘnɖi-t̪ɛt̪̚ʔ-d̪ɔ cɛt̪̚ʔ lɛhɛɾ-ge.j-a sɛ kɛʈɛʲc̚ʔ-ge.j-a""], ""ref"": [""ʈɘnɖi-t̪ɛt̪̚ʔ-d̪ɔ cɛt̪̚ʔ lɛhɛɾ-ge.j-a sɛ kɛʈɛʲc̚ʔ-ge.j-a""]}"
santali_glossed_new.eaf,22,a22,ref,46200,48200,ɘɖi ɟɘst̪i-d̪ɔː baŋ lɛhɛɾ-a,ɘɖi ɟɘst̪i-d̪ɔː baŋ lɛhɛɾ-a,very much-TOP NEG thin-FIN,Nipa: Not too thin.,,,,,,,,,"{""ft"": [""Nipa: Not too thin.""], ""gl"": [""very much-TOP NEG thin-FIN""], ""mb"": [""ɘɖi ɟɘst̪i-d̪ɔː baŋ lɛhɛɾ-a""], ""ref"": [""ɘɖi ɟɘst̪i-d̪ɔː baŋ lɛhɛɾ-a""]}"
santali_glossed_new.eaf,23,a23,ref,48400,50400,sɛla.jin ɲu ŭcu.j-ɛm,sɛla.jin ɲu ŭcu.j-ɛm,saline drink CAUS-2SG.IMP,Doctor: Give him saline to drink.,,,,,,,,,"{""ft"": [""Doctor: Give him saline to drink.""], ""gl"": [""saline drink CAUS-2SG.IMP""], ""mb"": [""sɛla.jin ɲu ŭcu.j-ɛm""], ""ref"": [""sɛla.jin ɲu ŭcu.j-ɛm""]}"
santali_glossed_new.eaf,24,a24,ref,50600,52600,ɖab ɾe.j-aʔ d̪aʔ hɔ̃-m ɲu oco d̪aɽe-o̯͡a.j-a,ɖab ɾe.j-aʔ d̪aʔ hɔ̃-m ɲu oco d̪aɽe-o̯͡a.j-a,coconut LOC-GEN water also-2SG drink CAUS can-FIN-FIN,Doctor: You can also give him coconut water to drink.,,,,,,,,,"{""ft"": [""Doctor: You can also give him coconut water to drink.""], ""gl"": [""coconut LOC-GEN water also-2SG drink CAUS can-FIN-FIN""], ""mb"": [""ɖab ɾe.j-aʔ d̪aʔ hɔ̃-m ɲu oco d̪aɽe-o̯͡a.j-a""], ""ref"": [""ɖab ɾe.j-aʔ d̪aʔ hɔ̃-m ɲu oco d̪aɽe-o̯͡a.j-a""]}"
santali_glossed_new.eaf,25,a25,ref,52800,54800,aɾ ɾu̯͡ɘ t̪ahɛn-kʰan ni.jɘ ɾaːn-ɛm ɟɔm-ŏco͡i̯-a,aɾ ɾu̯͡ɘ t̪ahɛn-kʰan ni.jɘ ɾaːn-ɛm ɟɔm-ŏco͡i̯-a,and fever stay-COND this medicine-2SG eat-CAUS.2SG.IMP-FIN,"Doctor: And, if he has a fever, give him [this] medicine.",,,,,,,,,"{""ft"": [""Doctor: And, if he has a fever, give him [this] medicine.""], ""gl"": [""and fever stay-COND this medicine-2SG eat-CAUS.2SG.IMP-FIN""], ""mb"": [""aɾ ɾu̯͡ɘ t̪ahɛn-kʰan ni.jɘ ɾaːn-ɛm ɟɔm-ŏco͡i̯-a""], ""ref"": [""aɾ ɾu̯͡ɘ t̪ahɛn-kʰan ni.jɘ ɾaːn-ɛm ɟɔm-ŏco͡i̯-a""]}"
santali_glossed_new.eaf,26,a26,ref,55000,57000,ɾan aɾ kɔɽam ɾe.j-aʔ t̪o̯͡a baɾhɛ cɛt̪̚ʔ gid̪ɾɘ d̪ɔ ɟɘ͡o̯ d̪aka-ɲ ɟɔm oco d̪aɽe-ɔ̯͡a.j-a,ɾan aɾ kɔɽam ɾe.j-aʔ t̪o̯͡a baɾhɛ cɛt̪̚ʔ gid̪ɾɘ d̪ɔ ɟɘ͡o̯ d̪aka-ɲ ɟɔm oco d̪aɽe-ɔ̯͡a.j-a,medicine and breast LOC-GEN milk besides what child TOP porridge rice-1SG eat CAUS can-FIN-Q,Nipa: Should I feed the baby rice porridge in addition to the medicine and breast milk?,,,,,,,,,"{""ft"": [""Nipa: Should I feed the baby rice porridge in addition to the medicine and breast milk?""], ""gl"": [""medicine and breast LOC-GEN milk besides what child TOP porridge rice-1SG eat CAUS can-FIN-Q""], ""mb"": [""ɾan aɾ kɔɽam ɾe.j-aʔ t̪o̯͡a baɾhɛ cɛt̪̚ʔ gid̪ɾɘ d̪ɔ ɟɘ͡o̯ d̪aka-ɲ ɟɔm oco d̪aɽe-ɔ̯͡a.j-a""], ""ref"": [""ɾan aɾ kɔɽam ɾe.j-aʔ t̪o̯͡a baɾhɛ cɛt̪̚ʔ gid̪ɾɘ d̪ɔ ɟɘ͡o̯ d̪aka-ɲ ɟɔm oco d̪aɽe-ɔ̯͡a.j-a""]}"
santali_glossed_new.eaf,27,a27,ref,57200,59200,ɟɘɾuɽ bɘnu-a,ɟɘɾuɽ bɘnu-a,need NEG-FIN,Doctor: No need to do that.,,,,,,,,,"{""ft"": [""Doctor: No need to do that.""], ""gl"": [""need NEG-FIN""], ""mb"": [""ɟɘɾuɽ bɘnu-a""], ""ref"": [""ɟɘɾuɽ bɘnu-a""]}"
santali_glossed_new.eaf,28,a28,ref,59400,61400,am-d̪ɔ ai̯͡ma saɾha͡o̯ ɟohaɾ,am-d̪ɔ ai̯͡ma saɾha͡o̯ ɟohaɾ,2SG-TOP much thanks greetings,"Nipa: Thank you, (Greetings).",,,,,,,,,"{""ft"": [""Nipa: Thank you, (Greetings).""], ""gl"": [""2SG-TOP much thanks greetings""], ""mb"": [""am-d̪ɔ ai̯͡ma saɾha͡o̯ ɟohaɾ""], ""ref"": [""am-d̪ɔ ai̯͡ma saɾha͡o̯ ɟohaɾ""]}"
santali_glossed_new.eaf,29,a29,ref,61600,63600,alɛ ɔɽaʔ aɽe-ɾɛ mit̪̚ʔʈɛʲc̚ʔ lɘʈu-gi mãt̪̚ʔ t̪ʰɔp̚ʔ men-a-a,alɛ ɔɽaʔ aɽe-ɾɛ mit̪̚ʔ-ʈɛʲc̚ʔ lɘʈu-gi mãt̪̚ʔ t̪ʰɔp̚ʔ men-a-a,1PL.EX house side-LOC one-CLF big-EMPH bamboo cluster exist-FIN-FIN,There is a big bamboo forest next to our house.,,,,,,,,,"{""ft"": [""There is a big bamboo forest next to our house.""], ""gl"": [""1PL.EX house side-LOC one-CLF big-EMPH bamboo cluster exist-FIN-FIN""], ""mb"": [""alɛ ɔɽaʔ aɽe-ɾɛ mit̪̚ʔ-ʈɛʲc̚ʔ lɘʈu-gi mãt̪̚ʔ t̪ʰɔp̚ʔ men-a-a""], ""ref"": [""alɛ ɔɽaʔ aɽe-ɾɛ mit̪̚ʔʈɛʲc̚ʔ lɘʈu-gi mãt̪̚ʔ t̪ʰɔp̚ʔ men-a-a""]}"
santali_glossed_new.eaf,30,a30,ref,63800,65800,ɔnɖɛ d̪ɔ baɖa͡i̯ baŋ baɖa͡i̯ nanahunɘɾ cɛ̃ɽɛ̃-ko ta̪hɛ̃-n-a,ɔnɖɛ d̪ɔ baɖa͡i̯ baŋ baɖa͡i̯ nanahunɘɾ cɛ̃ɽɛ̃-ko ta̪hɛ̃-n-a,there TOP know NEG know various bird-3PL stay-3PL-FIN,Many types of known and unknown birds live there.,,,,,,,,,"{""ft"": [""Many types of known and unknown birds live there.""], ""gl"": [""there TOP know NEG know various bird-3PL stay-3PL-FIN""], ""mb"": [""ɔnɖɛ d̪ɔ baɖa͡i̯ baŋ baɖa͡i̯ nanahunɘɾ cɛ̃ɽɛ̃-ko ta̪hɛ̃-n-a""], ""ref"": [""ɔnɖɛ d̪ɔ baɖa͡i̯ baŋ baɖa͡i̯ nanahunɘɾ cɛ̃ɽɛ̃-ko ta̪hɛ̃-n-a""]}"
santali_glossed_new.eaf,31,a31,ref,66000,68000,d̪inɘm-hilɘʔ sɛt̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,d̪inɘm-hilɘʔ sɛt̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,everyday morning-LOC bird-3PL-GEN chirp-RDP hear-CVB 1PL.EX TOP-1PL.EX wake-IPFV-FIN,Every morning we wake up to the chirping of those birds.,,,,,,,,,"{""ft"": [""Every morning we wake up to the chirping of those birds.""], ""gl"": [""everyday morning-LOC bird-3PL-GEN chirp-RDP hear-CVB 1PL.EX TOP-1PL.EX wake-IPFV-FIN""], ""mb"": [""d̪inɘm-hilɘʔ sɛt̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a""], ""ref"": [""d̪inɘm-hilɘʔ sɛt̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a""]}"
santali_glossed_new.eaf,32,a32,ref,68200,70200,cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ ale.j-aʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ ale.j-aʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,bird-3PL-GEN chirp-RDP hear-CVB 1PL.EX-GEN heart TOP joy-PST-CVB fill-IPFV-FIN,Hearing the birds' chirping makes you feel better.,,,,,,,,,"{""ft"": [""Hearing the birds' chirping makes you feel better.""], ""gl"": [""bird-3PL-GEN chirp-RDP hear-CVB 1PL.EX-GEN heart TOP joy-PST-CVB fill-IPFV-FIN""], ""mb"": [""cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ ale.j-aʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a""], ""ref"": [""cɛ̃ɽɛ̃-ko-ɔ̯͡aʔ cɛɾɔ-bɛɾɔ aɲɟɔm-t̪ɛ ale.j-aʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a""]}"
santali_glossed_new.eaf,33,a33,ref,70400,72400,oŋko mut̪̚ʔ-ɾɛ kɘʈiʲc̚ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃.j-aʔ ɲut̪um d̪ɔ pʰecaʔ,oŋko mut̪̚ʔ-ɾɛ kɘʈiʲc̚ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃.j-aʔ ɲut̪um d̪ɔ pʰecaʔ,3PL all-LOC small tiny bird-GEN name TOP warbler,The Warbler is the tiniest bird among all the birds.,,,,,,,,,"{""ft"": [""The Warbler is the tiniest bird among all the birds.""], ""gl"": [""3PL all-LOC small tiny bird-GEN name TOP warbler""], ""mb"": [""oŋko mut̪̚ʔ-ɾɛ kɘʈiʲc̚ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃.j-aʔ ɲut̪um d̪ɔ pʰecaʔ""], ""ref"": [""oŋko mut̪̚ʔ-ɾɛ kɘʈiʲc̚ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃.j-aʔ ɲut̪um d̪ɔ pʰecaʔ""]}"
santali_glossed_new.eaf,34,a34,ref,72600,74600,noko d̪ɔ ba-ko d̪uɽup̚ʔ t̪ʰiɾ-u-a mit̪̚ʔ ɖɘɾ kʰɔn eʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-j-a,noko d̪ɔ ba-ko d̪uɽup̚ʔ t̪ʰiɾ-u-a mit̪̚ʔ ɖɘɾ kʰɔn eʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-j-a,DEM.PROX TOP NEG-3PL sit stable-VBLZ-FIN one branch ABL other branch-3PL fly wander-FIN-FIN,"They do not sit in one place, but fly from one branch to another branch of trees.",,,,,,,,,"{""ft"": [""They do not sit in one place, but fly from one branch to another branch of trees.""], ""gl"": [""DEM.PROX TOP NEG-3PL sit stable-VBLZ-FIN one branch ABL other branch-3PL fly wander-FIN-FIN""], ""mb"": [""noko d̪ɔ ba-ko d̪uɽup̚ʔ t̪ʰiɾ-u-a mit̪̚ʔ ɖɘɾ kʰɔn eʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-j-a""], ""ref"": [""noko d̪ɔ ba-ko d̪uɽup̚ʔ t̪ʰiɾ-u-a mit̪̚ʔ ɖɘɾ kʰɔn eʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-j-a""]}"
santali_glossed_new.eaf,35,a35,ref,74800,76800,ɲɛl-kat̪ɛ-m mɛn-ke̯͡a ɛnɛɟ-ɔʔ-t̪i-gi men-aʔ-ko̯͡a,ɲɛl-kat̪ɛ-m mɛn-ke̯͡a ɛnɛɟ-ɔʔ-t̪i-gi men-aʔ-ko̯͡a,see-CVB-2SG say-3SG dance-IPFV-PROG-EMPH exist-FIN-3PL,They seem to be always dancing.,,,,,,,,,"{""ft"": [""They seem to be always dancing.""], ""gl"": [""see-CVB-2SG say-3SG dance-IPFV-PROG-EMPH exist-FIN-3PL""], ""mb"": [""ɲɛl-kat̪ɛ-m mɛn-ke̯͡a ɛnɛɟ-ɔʔ-t̪i-gi men-aʔ-ko̯͡a""], ""ref"": [""ɲɛl-kat̪ɛ-m mɛn-ke̯͡a ɛnɛɟ-ɔʔ-t̪i-gi men-aʔ-ko̯͡a""]}"
santali_glossed_new.eaf,36,a36,ref,77000,79000,onko kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃.j-aʔ ɲut̪m d̪ɔ gʰa͡o̯ɽa,onko kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃.j-aʔ ɲut̪um d̪ɔ gʰa͡o̯ɽa,3PL ABL big slightly bird-GEN name TOP sparrow,A little bigger bird than them is called the Sparrow.,,,,,,,,,"{""ft"": [""A little bigger bird than them is called the Sparrow.""], ""gl"": [""3PL ABL big slightly bird-GEN name TOP sparrow""], ""mb"": [""onko kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃.j-aʔ ɲut̪um d̪ɔ gʰa͡o̯ɽa""], ""ref"": [""onko kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃.j-aʔ ɲut̪m d̪ɔ gʰa͡o̯ɽa""]}"
